Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30
Revenue,6137920.4225,7535331.8519,5562284.6154,1894651.5264
Revenue Growth,-0.1854,0.3547,1.9358,
Cost of Revenue,-1195650.0,-378997.037,-356373.0769,-299008.1906
Gross Profit,7333570.4225,7914328.8889,5918657.6923,2193659.7171
R&D Expenses,10114080.9859,9337871.8519,8586130.7692,4481149.6649
SG&A Expense,23221782.3944,10590365.9259,5743350.0,5520428.8905
Operating Expenses,35229396.4789,21287613.3333,15550436.9231,10713907.6694
Operating Income,-27895826.0563,-13373284.4444,-9631779.2308,-8520247.9523
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,-24887387.3239,-13262926.6667,-9660970.0,-6515186.895
Income Tax Expense,-126664.0845,-1026515.5556,-806336.1538,-723664.1847
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,-1856997.0216
Net Income,-24760723.2394,-12236411.1111,-8854633.8462,-5791522.7103
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-24760723.2394,-12236411.1111,-8854633.8462,-5791522.7103
EPS,,,,
EPS Diluted,,,,
Weighted Average Shs Out,1318932983.0986,1387322100.7407,,
Weighted Average Shs Out (Dil),1318932983.0986,1387322100.7407,,
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,1.1948,1.0503,1.0641,1.1578
EBITDA Margin,-2.8556,-1.3037,-1.3362,-2.5607
EBIT Margin,-4.0547,-1.7601,-1.7369,-3.4387
Profit Margin,-2.8408,-1.203,-1.2246,-2.2762
Free Cash Flow margin,-3.3594,-1.6584,-1.2433,-3.1387
EBITDA,-24887387.3239,-13262926.6667,-9660970.0,-6515186.895
EBIT,-24887387.3239,-13262926.6667,-9660970.0,-6515186.895
Consolidated Income,-24760723.2394,-12236411.1111,-8854633.8462,-5791522.7103
Earnings Before Tax Margin,-4.0547,-1.7601,-1.7369,-3.4387
Net Profit Margin,-4.0341,-1.6239,-1.5919,-3.0568
