Date,1999-12,1998-12,1997-10,1996-10,1995-10
Revenue,25000000.0,20000000.0,24000000.0,18000000.0,16000000.0
Revenue Growth,,,,,
Cost of Revenue,000000.0,4000000.0,6000000.0,4000000.0,9000000.0
Gross Profit,25000000.0,17000000.0,18000000.0,14000000.0,7000000.0
R&D Expenses,,,,,
SG&A Expense,000000.0,14000000.0,16000000.0,12000000.0,5000000.0
Operating Expenses,000000.0,17000000.0,17000000.0,13000000.0,6000000.0
Operating Income,25000000.0,-1000000.0,1000000.0,0000000.0,1000000.0
Interest Expense,,,,,
Earnings before Tax,000000.0,-1000000.0,0000000.0,000000.0,1000000.0
Income Tax Expense,000000.0,-1000000.0,0000000.0,000000.0,0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-9000000.0,-0000000.0,0000000.0,-0000000.0,1000000.0
Preferred Dividends,,,,,
Net Income Com,-9000000.0,-0000000.0,0000000.0,-0000000.0,1000000.0
EPS,-0.74,-0.04,0.02,-0.14,0.26
EPS Diluted,-0.74,-0.04,0.02,-0.14,0.25
Weighted Average Shs Out,8000000.0,8000000.0,2000000.0,2000000.0,2000000.0
Weighted Average Shs Out (Dil),8000000.0,8000000.0,2000000.0,2000000.0,2000000.0
Dividend per Share,,,,,
Gross Margin,1,0.85,0.75,0.77777777777778,0.4375
EBITDA Margin,1,0.1,0.125,0.11111111111111,0.125
EBIT Margin,-0.36,-0.05,0,0,0.0625
Profit Margin,-0.36,-0,0,-0,0.0625
Free Cash Flow margin,,,,,
EBITDA,25000000.0,2000000.0,3000000.0,2000000.0,2000000.0
EBIT,-9000000,-1000000,0,0,1000000
Consolidated Income,-9000000.0,-0000000.0,0000000.0,-0000000.0,1000000.0
Earnings Before Tax Margin,0,-0.05,0,0,0.0625
Net Profit Margin,-0.36,-0,0,-0,0.0625
