Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,4275900000.0,4276000000.0,2571003000.0,2571000000.0,2562087000.0,2562000000.0,2459164000.0,2459000000.0,2601703000.0,2602000000.0,2370654000.0,2261470000.0,2170991000.0,2056171000.0
Revenue Growth,-0.0000233863423760524,0.663164142554482,0.00000116686114352392,0.00347880458391928,0.0000339578454332553,0.0418174631704108,0.0000666937779585197,-0.0548498425838768,-0.000114142966948501,0.0975874168056578,0.0482801009962546,0.0416763588609994,0.0558416590838019,0.0
Cost of Revenue,2147800000.0,2454000000.0,1309739000.0,1123000000.0,1254428000.0,1089000000.0,1239964000.0,1120000000.0,1332729000.0,1292000000.0,1190177000.0,840467000.0,897717000.0,838643000.0
Gross Profit,2128100000.0,1822000000.0,1261264000.0,1448000000.0,1307659000.0,1474000000.0,1219200000.0,1339000000.0,1268974000.0,1310000000.0,1180477000.0,1421003000.0,1273274000.0,1217528000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
SG&A Expense,0.0,,249567000.0,,261451000.0,,250278000.0,,250439000.0,,224133000.0,226012000.0,184695000.0,207607000.0
Operating Expenses,1194500000.0,888000000.0,602545000.0,789000000.0,625776000.0,792000000.0,598203000.0,718000000.0,636016000.0,677000000.0,601292000.0,858870000.0,760845000.0,744671000.0
Operating Income,933600000.0,934000000.0,658719000.0,659000000.0,681883000.0,682000000.0,620997000.0,621000000.0,632958000.0,633000000.0,579185000.0,562133000.0,512429000.0,472857000.0
Interest Expense,279600000.0,280000000.0,171001000.0,171000000.0,161726000.0,162000000.0,176802000.0,177000000.0,183118000.0,183000000.0,182167000.0,176337000.0,172460000.0,174941000.0
Earnings before Tax,599600000.0,,487707000.0,,545740000.0,,453796000.0,,473595000.0,,424584000.0,408598000.0,339524000.0,293656000.0
Income Tax Expense,59000000.0,59000000.0,151155000.0,151000000.0,184540000.0,185000000.0,152000000.0,152000000.0,151270000.0,151000000.0,123721000.0,126136000.0,103344000.0,85032000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Net Income,535800000.0,536000000.0,323920000.0,324000000.0,346577000.0,347000000.0,291929000.0,292000000.0,313259000.0,313000000.0,292520000.0,275146000.0,230239000.0,203896000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,1616000.0,970000.0,970000.0
