Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,,,,,,,,
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-10079101.0,-10300832.0,-6789521.0,-8341866.0,-9896036.0,-11190818.0,-8130592.0,-2778046.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,7441588.0,2249429.0,1291008.0,0.0,0.0,-685340090.0,-609875542.0,-983268826.0
Investing Cash flow,792125.0,-29116979.0,1291008.0,0.0,0.0,-685340090.0,-609875542.0,-983268826.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,7159877.0,40540570.0,-50354.0,-199392.0,-1098497.0,741855146.0,645375310.0,1039861434.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,7179072.0,42231101.0,-50354.0,-199392.0,-1014190.0,711566655.0,622706587.0,991909330.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-2107904.0,2813290.0,-5548867.0,-8541258.0,-10910226.0,15035746.0,4700454.0,5862458.0
Free Cash Flow,-10079101.0,-10300832.0,-6789521.0,-8341866.0,-9896036.0,-11190818.0,-8130592.0,-2778046.0
Net Cash/Marketcap,,,,,,,,
