Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,4751000.0,6311000.0,14448000.0,7615000.0,5109000.0
Stock-based compensation,7207000.0,6760000.0,4693000.0,0.0,0.0
Operating Cash Flow,212208000.0,37610000.0,-245201000.0,-45775000.0,-105607000.0
Capital Expenditure,10144000.0,4545000.0,4784000.0,-5901000.0,-4817000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,23995000.0,0.0
Investment purchases and sales,-128036000.0,83344000.0,104368000.0,-73690000.0,-29534000.0
Investing Cash flow,-586501000.0,-267168000.0,-32741000.0,-51822000.0,-29613000.0
Issuance (repayment) of debt,119819000.0,-53579000.0,-11724000.0,-97973000.0,12425000.0
Issuance (buybacks) of shares,-124160000.0,33605000.0,-20273000.0,0.0,0.0
Dividend payments,-6137000.0,-0.0,-69300000.0,-25350000.0,-14850000.0
Financing Cash Flow,379898000.0,212982000.0,316546000.0,145366000.0,117577000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,5605000.0,-16576000.0,38604000.0,47769000.0,-17643000.0
Free Cash Flow,202064000.0,33065000.0,-249985000.0,-51676000.0,-110424000.0
Net Cash/Marketcap,0.0,0.0,0.0,-0.1111,-0.1111
