Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,5510000.0,6015000.0,4007000.0
SG&A Expense,4417000.0,4601000.0,5872000.0
Operating Expenses,9927000.0,10616000.0,9879000.0
Operating Income,-9927000.0,-10616000.0,-9879000.0
Interest Expense,12000.0,12000.0,12000.0
Earnings before Tax,-9939000.0,-10628000.0,-9891000.0
Income Tax Expense,-1945000.0,-1912000.0,-121000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-7994000.0,-8716000.0,-9770000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-7994000.0,-8716000.0,-9770000.0
EPS,-0.3,-0.45,-0.55
EPS Diluted,-0.3,-0.45,-0.55
Weighted Average Shs Out,281159340.0,,
Weighted Average Shs Out (Dil),281159340.0,,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-9911000.0,-10603000.0,-9868000.0
EBIT,-9927000.0,-10616000.0,-9879000.0
Consolidated Income,-7994000.0,-8716000.0,-9770000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
