Date,2018-12-31,2017-12-31,2016-12-31
Revenue,2036732.0261,1671212.1212,1292417.4291
Revenue Growth,0.2187,0.2931,0.0
Cost of Revenue,0.0,0.0,0.0
Gross Profit,2036732.0261,1671212.1212,1292417.4291
R&D Expenses,27208333.3333,27382222.2222,22852473.2517
SG&A Expense,4828202.6144,4541043.771,4388091.1769
Operating Expenses,32036535.9477,31923265.9933,27240564.4286
Operating Income,-29999803.9216,-30252053.8721,-25948146.9995
Interest Expense,323071.8954,113973.064,91176.9267
Earnings before Tax,-29434869.281,-29394309.7643,-25546689.4092
Income Tax Expense,28333.3333,32020.202,17460.0713
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-29463202.6144,-29426329.9663,-25564149.4805
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-29463202.6144,-29426329.9663,-25564149.4805
EPS,-0.9392,-1.0606,-0.9236
EPS Diluted,-0.9392,-1.0606,-0.9236
Weighted Average Shs Out,2164184.1176,2229765.4545,
Weighted Average Shs Out (Dil),2164184.1176,2229765.4545,
Dividend per Share,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0
EBITDA Margin,-0.4422,-0.5543,-0.5548
EBIT Margin,-14.2934,-17.5204,-19.696
Profit Margin,-0.4727,-0.5929,-0.6134
Free Cash Flow margin,-12.078,-16.8681,-15.0968
EBITDA,-27560849.6732,-27512794.6128,-23122158.4742
EBIT,-29111797.3856,-29280336.7003,-25455512.4826
Consolidated Income,-29463202.6144,-29426329.9663,-25564149.4805
Earnings Before Tax Margin,-14.452,-17.5886,-19.7666
Net Profit Margin,-14.4659,-17.6078,-19.7801
