Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31,2015-01-31,2014-01-31,2013-01-31,2012-01-31,2011-01-31
Revenue,862210000.0,685571000.0,544043000.0,409221000.0,313222000.0,210151000.0,129548000.0,61262000.0,29129000.0
Revenue Growth,0.257652380278629,0.260141202074101,0.329460120570547,0.306488688534011,0.490461620453864,0.622186371074814,1.11465508798276,1.10312746747228,
Cost of Revenue,245281000.0,211439000.0,173681000.0,142214000.0,115658000.0,82602000.0,57016000.0,29056000.0,12317000.0
Gross Profit,616929000.0,474132000.0,370362000.0,267007000.0,197564000.0,127549000.0,72532000.0,32206000.0,16812000.0
R&D Expenses,158783000.0,132051000.0,96750000.0,65976000.0,41156000.0,26327000.0,14638000.0,7750000.0,3637000.0
SG&A Expense,86913000.0,76679000.0,62112000.0,48319000.0,33460000.0,22199000.0,27861000.0,17818000.0,8084000.0
Operating Expenses,394063000.0,323340000.0,262394000.0,188418000.0,127598000.0,88245000.0,42499000.0,25568000.0,11721000.0
Operating Income,222866000.0,150792000.0,107968000.0,78589000.0,69966000.0,39304000.0,30033000.0,6638000.0,5091000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,238643000.0,158634000.0,109635000.0,78617000.0,67186000.0,38500000.0,13790000.0,3022000.0,1783000.0
Income Tax Expense,8811000.0,16668000.0,40831000.0,24157000.0,26803000.0,14885000.0,10310000.0,2423000.0,1355000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,15303000.0,3631000.0,3481000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,229832000.0,141966000.0,68804000.0,54460000.0,40383000.0,23615000.0,3480000.0,599000.0,428000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,229832000.0,141966000.0,68804000.0,54460000.0,40383000.0,23615000.0,3480000.0,599000.0,428000.0
EPS,1.59,1.01,0.51,0.41,0.31,0.2,0.17,0.03,0.03
EPS Diluted,1.47,0.92,0.47,0.38,0.28,0.15,0.11,0.02,0.02
Weighted Average Shs Out,144244000.0,140311000.0,135698000.0,132020000.0,127713000.0,51725000.0,,,
Weighted Average Shs Out (Dil),156117000.0,153681000.0,147578000.0,144977000.0,144204000.0,10405000.0,20887000.0,17655000.0,13156000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.715520580833,0.69158701287,0.68075869003,0.652476290317,0.630747520928,0.606939771878,0.5599,0.5257,0.5772
EBITDA Margin,0.298936453996,0.240775937139,0.22046235316,0.205876531263,0.228971783591,0.196763279737,0.113,0.056,0.069
EBIT Margin,0.2584822723,0.219950960586,0.198454901543,0.192045374016,0.223375114136,0.187027423139,0.1064,0.0493,0.0612
Profit Margin,0.266561510537,0.207077020469,0.126467944629,0.133082124329,0.128927725383,0.112371580435,0.027,0.01,0.015
Free Cash Flow margin,0.350711543591,0.326449047582,0.251980082457,0.144178817803,0.131034857066,0.189830169735,0.2257,0.0578,0.1483
EBITDA,257746000.0,165069000.0,119941000.0,84249000.0,71719000.0,41350000.0,14579000.0,3429000.0,2002000.0
EBIT,222866000.0,150792000.0,107968000.0,78589000.0,69966000.0,39304000.0,13790000.0,3022000.0,1783000.0
Consolidated Income,229832000.0,141966000.0,68804000.0,54460000.0,40383000.0,23615000.0,18783000.0,4230000.0,3909000.0
Earnings Before Tax Margin,0.276780598694,0.231389600785,0.201518997579,0.192113796702,0.214499620078,0.183201602657,0.1064,0.0493,0.0612
Net Profit Margin,0.266561510537,0.207077020469,0.126467944629,0.133082124329,0.128927725383,0.112371580435,0.0269,0.0098,0.0147
