Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,
Gross Profit,0.0,0.0,0.0,0.0
R&D Expenses,21104000.0,7943000.0,2468000.0,4044000.0
SG&A Expense,6759000.0,11409000.0,2816000.0,4298000.0
Operating Expenses,31223000.0,31785000.0,11363000.0,5157600.0
Operating Income,-31223000.0,-31785000.0,-11363000.0,-4298000.0
Interest Expense,0.0,0.0,0.0,-201600.0
Earnings before Tax,0.0,0.0,0.0,-4466000.0
Income Tax Expense,0.0,0.0,0.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,-30662000.0,-31288000.0,-12654000.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,-30662000.0,-31288000.0,-12654000.0,-4466000.0
EPS,-1.14,-1.24,-1.15,-0.18
EPS Diluted,-1.14,-1.24,-1.15,-0.18
Weighted Average Shs Out,26949374.0,25252832.0,11026666.0,26222000.0
Weighted Average Shs Out (Dil),26949374.0,25252832.0,11026666.0,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.0,0.0,0.0,0.0
EBITDA Margin,0.0,0.0,0.0,
EBIT Margin,0.0,0.0,0.0,0.0
Profit Margin,0.0,0.0,0.0,
Free Cash Flow margin,0.0,0.0,0.0,
EBITDA,-30593000.0,-31783000.0,-10600000.0,
EBIT,-31223000.0,-31785000.0,-11363000.0,-5157600.0
Consolidated Income,-30662000.0,-31288000.0,-12654000.0,
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,
