Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,524000.0,653000.0,302000.0,0.0,1163772.0
Revenue Growth,-0.197549770290965,1.16225165562914,0.0,-1,0.0
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0
R&D Expenses,14271000.0,10045000.0,6443000.0,3554000.0,2947485.0
SG&A Expense,11546000.0,9644000.0,8455000.0,4085000.0,2931860.0
Operating Expenses,25817000.0,19689000.0,15592000.0,9741000.0,6099081.0
Operating Income,-25293000.0,-19036000.0,-15290000.0,-9741000.0,-6099081.0
Interest Expense,0.0,0.0,0.0,0.0,2807862.0
Earnings before Tax,-24815000.0,-21667000.0,-15269000.0,-9714000.0,-9729954.0
Income Tax Expense,1000.0,-14000.0,-22000.0,1000.0,1256.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-24816000.0,-21653000.0,-15247000.0,-9715000.0,-9731210.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-24816000.0,-21653000.0,-15247000.0,-9715000.0,-9731210.0
EPS,-0.98,-1.44,-1.57,-1.36,-2.16
EPS Diluted,-0.98,-1.44,-1.57,-1.36,-2.16
Weighted Average Shs Out,25290426.0,15015446.0,9691115.0,7160567.0,4510242.0
Weighted Average Shs Out (Dil),25290426.0,15015446.0,9691115.0,7160567.0,4510242.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-46.6660305344,-28.0474732006,-48.3311258278,0.0,-2.98610810365
EBIT Margin,-48.2690839695,-29.1516079632,-50.6291390728,0.0,-5.24078685516
Profit Margin,-47.358778626,-33.1592649311,-50.4867549669,0.0,-8.36178392331
Free Cash Flow margin,-37.0534351145,-23.4134762634,-36.619205298,0.0,-4.83795623198
EBITDA,-24453000.0,-18315000.0,-14596000.0,-9250000.0,-3475149.0
EBIT,-25293000.0,-19036000.0,-15290000.0,-9741000.0,-6099081.0
Consolidated Income,-24816000.0,-21653000.0,-15247000.0,-9715000.0,-9731210.0
Earnings Before Tax Margin,-47.356870229,-33.180704441,-50.559602649,0.0,-8.36070467411
Net Profit Margin,-47.358778626,-33.1592649311,-50.4867549669,0.0,-8.36178392331
