Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,105419000.0,315000.0,60000.0
Short-term investments,123439000.0,0.0,0.0
Cash and short-term investments,228858000.0,315000.0,60000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,231953000.0,445000.0,60000.0
Property Plant & Equipment Net,3193000.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,7466000.0,0.0,0.0
Total assets,239419000.0,445000.0,60000.0
Payables,2182000.0,97000.0,40000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,20403000.0,1266000.0,143000.0
Long-term debt,0.0,6040000.0,40000.0
Total debt,0.0,6040000.0,40000.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,718000.0,6041000.0,40000.0
Total liabilities,21121000.0,7307000.0,183000.0
Other comprehensive income,-61000.0,0.0,0.0
Retained earnings (deficit),-153863000.0,-6894000.0,-123000.0
Total shareholders equity,-120069000.0,-6862000.0,-123000.0
Investments,123439000.0,0.0,0.0
Net Debt,-228858000.0,5725000.0,-20000.0
Other Assets,3095000.0,130000.0,0.0
Other Liabilities,18221000.0,1169000.0,103000.0
