Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30
Revenue,179000.0,0.0,0.0,9905000.0,9102000.0
Revenue Growth,0.0,0.0,-1,0.0882223687101736,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,9905000.0,9102000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,6145000.0,5253000.0,5021000.0,5646000.0,4859000.0
Operating Expenses,6145000.0,5253000.0,5021000.0,8354000.0,8339000.0
Operating Income,1073000.0,1014000.0,764000.0,1551000.0,763000.0
Interest Expense,2927000.0,1351000.0,891000.0,0.0,0.0
Earnings before Tax,1073000.0,1014000.0,764000.0,1551000.0,763000.0
Income Tax Expense,194000.0,244000.0,195000.0,525000.0,135000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,879000.0,770000.0,569000.0,1026000.0,628000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,879000.0,770000.0,569000.0,1026000.0,628000.0
EPS,0.43,0.38,0.56,0.47,0.29
EPS Diluted,0.43,0.38,0.56,0.47,0.29
Weighted Average Shs Out,2031118.0,2016606.0,1010354.0,2182125.0,2182000.0
Weighted Average Shs Out (Dil),2031343.0,2018401.0,1010354.0,2182125.0,
Dividend per Share,0.0,0.540526882418,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,1.0,1.0
EBITDA Margin,6.2625698324,0.0,0.0,0.176,0.109
EBIT Margin,5.99441340782,0.0,0.0,0.1566,0.0838
Profit Margin,4.91061452514,0.0,0.0,0.104,0.069
Free Cash Flow margin,-106.888268156,0.0,0.0,-0.6451,0.1971
EBITDA,1121000.0,867000.0,754000.0,1741000.0,988000.0
EBIT,1073000.0,1014000.0,764000.0,1551000.0,763000.0
Consolidated Income,879000.0,770000.0,569000.0,1026000.0,628000.0
Earnings Before Tax Margin,5.99441340782,0.0,0.0,0.1566,0.0838
Net Profit Margin,4.91061452514,0.0,0.0,0.1036,0.069
