Date,2019-01-31,2018-01-31,2017-01-31
Cash and cash equivalents,88408000.0,63179000.0,22826000.0
Short-term investments,103247000.0,2791000.0,10624000.0
Cash and short-term investments,191655000.0,65970000.0,33450000.0
Receivables,92476000.0,59614000.0,24651000.0
Inventories,0.0,0.0,0.0
Total current assets,331388000.0,153611000.0,70043000.0
Property Plant & Equipment Net,73735000.0,40754000.0,15080000.0
Goodwill and Intangible Assets,8995000.0,10157000.0,
Long-term investments,0.0,0.0,
Tax assets,0.0,0.0,
Total non-current assets,101831000.0,64092000.0,
Total assets,433219000.0,217703000.0,91371000.0
Payables,6855000.0,12261000.0,2463000.0
Short-term debt,0.0,0.0,
Total current liabilities,281420000.0,165890000.0,89056000.0
Long-term debt,0.0,15971000.0,4875000.0
Total debt,0.0,15971000.0,
Deferred revenue,290067000.0,158950000.0,
Tax Liabilities,0.0,0.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,81680000.0,70271000.0,
Total liabilities,363100000.0,236161000.0,120096000.0
Other comprehensive income,98000.0,970000.0,
Retained earnings (deficit),-519126000.0,-378948000.0,-243458000.0
Total shareholders equity,-487793000.0,-369474000.0,-243453000.0
Investments,103247000.0,2791000.0,
Net Debt,-191655000.0,-49999000.0,
Other Assets,47257000.0,28027000.0,
Other Liabilities,274565000.0,153629000.0,
