Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,228158.0,324548.0,277231.0,49881.0
Stock-based compensation,1939611.0,4219165.0,6572963.0,6597359.0
Operating Cash Flow,-23598660.0,-27722198.0,-32052113.0,-20746118.0
Capital Expenditure,4805.0,-108154.0,-554123.0,-265617.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,14119433.0,24597716.0,-11686757.0,-26999474.0
Investing Cash flow,14124238.0,24489562.0,-12240880.0,-27265091.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,118010.0,2632.0,22098.0,80843751.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,118010.0,2632.0,22098.0,80843751.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-9356412.0,-3230004.0,-44270895.0,32832542.0
Free Cash Flow,-23593855.0,-27830352.0,-32606236.0,-21011735.0
Net Cash/Marketcap,1.6697,0.0209,0.0254,0.0164
