Date,2019-06-30,2018-06-30,2017-06-30,2016-08-12,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Revenue,2751076000.0,2592541000.0,2135405000.0,0.0,1788044000.0,1494206000.0,1270236000.0,1167478000.0,1020269000.0,0.0,670035000.0,515826000.0
Revenue Growth,0.0611504311792948,0.214074613480815,0.0,-1,0.196651599578639,0.176321565441383,0.0880170761247749,0.144284497519772,0.0,-1,0.298955461725466,0.2875
Cost of Revenue,1401344000.0,1279799000.0,1036975000.0,0.0,773640000.0,568599000.0,451093000.0,400293000.0,355205000.0,0.0,240195000.0,191944000.0
Gross Profit,1349732000.0,1312742000.0,1098430000.0,0.0,1014404000.0,925607000.0,819143000.0,767185000.0,665064000.0,0.0,429840000.0,323882000.0
R&D Expenses,40976000.0,41451000.0,51811000.0,0.0,210080000.0,30849000.0,26423000.0,24690000.0,19707000.0,0.0,78387000.0,60921000.0
SG&A Expense,162947000.0,183641000.0,212426000.0,0.0,654346000.0,147132000.0,121656000.0,116440000.0,107882000.0,0.0,274605000.0,201379000.0
Operating Expenses,257179000.0,274973000.0,310382000.0,0.0,936211000.0,177981000.0,148079000.0,141130000.0,127589000.0,0.0,352992000.0,262300000.0
Operating Income,163607000.0,157800000.0,-45702000.0,0.0,78193000.0,96324000.0,85914000.0,46124000.0,55174000.0,0.0,76848000.0,61582000.0
Interest Expense,7235000.0,7489000.0,7727000.0,0.0,38196000.0,0.0,0.0,0.0,1871000.0,0.0,784000.0,1401000.0
Earnings before Tax,80466000.0,66366000.0,-79317000.0,0.0,70033000.0,99753000.0,56968000.0,40732000.0,55845000.0,0.0,75014000.0,61103000.0
Income Tax Expense,33432000.0,19578000.0,-7118000.0,0.0,15684000.0,10441000.0,10590000.0,9387000.0,11851000.0,0.0,7273000.0,5417000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,-3938000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,95052000.0,43733000.0,-71711000.0,0.0,54349000.0,92212000.0,43696000.0,29435000.0,43994000.0,0.0,67741000.0,55686000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,95052000.0,43733000.0,-71711000.0,0.0,54349000.0,92212000.0,43696000.0,29435000.0,43994000.0,0.0,67741000.0,55686000.0
EPS,3.09,1.41,-2.29,0.0,1.72,2.82,1.33,0.89,1.16,0.0,1.56,1.29
EPS Diluted,3.0,1.36,-2.29,0.0,1.64,2.73,1.28,0.85,1.13,0.0,1.49,1.25
Weighted Average Shs Out,30786349.0,30948081.0,31291581.0,0.0,31468685.0,32644870.0,32873234.0,33209172.0,37813504.0,0.0,43738515.0,43330166.0
Weighted Average Shs Out (Dil),31662705.0,32220401.0,31291581.0,0.0,31656234.0,33816498.0,34239909.0,34472004.0,38953179.0,0.0,43365872.0,44634191.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.00348942105123,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.490619670267,0.50635341929,0.514389542031,0.0,0.5673,0.619464116728,0.644874653214,0.657130155772,0.651851619524,0.0,0.6415,0.6279
EBITDA Margin,0.122634925389,0.126055865655,0.0527759371173,0.0,0.134,0.12971705374,0.124540636543,0.0946047805612,0.112526206324,0.0,0.179,0.19
EBIT Margin,0.0594701854838,0.0608669255375,-0.0214020291233,0.0,0.0605,0.0644650068331,0.0676362502716,0.0395073825802,0.0540778951433,0.0,0.1131,0.1212
Profit Margin,0.0345508448331,0.0168687785458,-0.0335819200573,0.0,0.03,0.061713043583,0.034399906789,0.0252124665304,0.0431200007057,0.0,0.101,0.108
Free Cash Flow margin,0.0947018548379,0.0506846371957,0.038671352741,0.0,0.0786,0.102437682622,0.0601919643279,0.0522605136885,0.0923491745804,0.0,0.0687,0.0709
EBITDA,337378000.0,326805000.0,112698000.0,0.0,240147000.0,193824000.0,158196000.0,110449000.0,114807000.0,0.0,120165000.0,98217000.0
EBIT,163607000.0,157800000.0,-45702000.0,0.0,108229000.0,96324000.0,85914000.0,46124000.0,55174000.0,0.0,75798000.0,62504000.0
Consolidated Income,95052000.0,43733000.0,-71711000.0,0.0,50411000.0,92212000.0,43696000.0,29435000.0,43994000.0,0.0,67741000.0,55686000.0
Earnings Before Tax Margin,0.0292489193319,0.0255988237023,-0.0371437736635,0.0,0.0392,0.0667598711289,0.0448483588876,0.0348888801331,0.0547355648363,0.0,0.112,0.1185
Net Profit Margin,0.0345508448331,0.0168687785458,-0.0335819200573,0.0,0.0304,0.061713043583,0.034399906789,0.0252124665304,0.0431200007057,0.0,0.1011,0.108
