Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-02-28,2012-02-25
Revenue,3715000.0,1862000.0,1856000.0,841000.0,0.0,0.0
Revenue Growth,0.995166487647691,0.00323275862068966,1.20689655172414,0.0,0.0,0.0
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,5728000.0,5828000.0,5912000.0,4296000.0,0.0,0.0
Operating Expenses,10798000.0,11081000.0,9034000.0,7583000.0,0.0,0.0
Operating Income,-7083000.0,-9219000.0,-7178000.0,-6742000.0,0.0,0.0
Interest Expense,0.0,0.0,0.0,246000.0,0.0,0.0
Earnings before Tax,-7599000.0,-9018000.0,-7410000.0,-6494000.0,0.0,0.0
Income Tax Expense,290000.0,-3144000.0,26000.0,67000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-7889000.0,-2021000.0,-7436000.0,-6561000.0,0.0,0.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-7889000.0,-2021000.0,-7436000.0,-6561000.0,0.0,0.0
EPS,-0.25,-0.07,-0.29,-0.32,0.0,0.0
EPS Diluted,-0.25,-0.07,-0.29,-0.32,0.0,0.0
Weighted Average Shs Out,31607000.0,30451000.0,25439000.0,20518000.0,0.0,0.0
Weighted Average Shs Out (Dil),31607000.0,30451000.0,25439000.0,20518000.0,0.0,0.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-0.565814266487,-4.2604726101,-3.38254310345,-7.30321046373,0.0,0.0
EBIT Margin,-1.9065948856,-4.95112781955,-3.86745689655,-8.01664684899,0.0,0.0
Profit Margin,-2.12355316285,-1.08539205156,-4.00646551724,-7.80142687277,0.0,0.0
Free Cash Flow margin,-0.718977119785,-2.49194414608,-7.99676724138,-8.36385255648,0.0,0.0
EBITDA,-2102000.0,-7933000.0,-6278000.0,-6142000.0,0.0,0.0
EBIT,-7083000.0,-9219000.0,-7178000.0,-6742000.0,0.0,0.0
Consolidated Income,-7889000.0,-2021000.0,-7436000.0,-6561000.0,0.0,0.0
Earnings Before Tax Margin,-2.04549125168,-4.84317937701,-3.99245689655,-7.72175980975,0.0,0.0
Net Profit Margin,-2.12355316285,-1.08539205156,-4.00646551724,-7.80142687277,0.0,0.0
