Date,2015-01-31,2014-02-01,2013-02-02,2012-01-28
Revenue,2084603000.0,2066568000.0,2090730000.0,2063627000.0
Revenue Growth,0.00872702954850748,-0.011556728989396,0.0131336719281149,0.0
Cost of Revenue,1609159000.0,1579191000.0,1599230000.0,1554098000.0
Gross Profit,475444000.0,487377000.0,491500000.0,509529000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,484182000.0,464852000.0,463416000.0,443986000.0
Operating Expenses,484182000.0,464852000.0,463416000.0,443986000.0
Operating Income,-18857000.0,22298000.0,11654000.0,65570000.0
Interest Expense,-13873000.0,14797000.0,33982000.0,26306000.0
Earnings before Tax,-31542000.0,8533000.0,22500000.0,41588000.0
Income Tax Expense,-4581000.0,2237000.0,9345000.0,12460000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-27293000.0,6865000.0,12810000.0,28903000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-27293000.0,6865000.0,12810000.0,28903000.0
EPS,-0.51,0.13,0.24,0.54
EPS Diluted,-0.51,0.13,0.24,0.54
Weighted Average Shs Out,53608000.0,53378000.0,53225000.0,0.0
Weighted Average Shs Out (Dil),53608000.0,53963000.0,53954000.0,0.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.228074122507,0.235838840048,0.235085352963,0.246909446329
EBITDA Margin,0.0282092081802,0.0501943318584,0.0432667058874,0.0703189093765
EBIT Margin,-0.00904584709894,0.010789869968,0.00557412961023,0.031774152984
Profit Margin,-0.0130926608088,0.00332193278905,0.00612704653399,0.0140059225819
Free Cash Flow margin,-0.0191043570406,0.00262367364635,0.0161642105867,-0.00053110373144
EBITDA,58805000.0,103730000.0,90459000.0,145112000.0
EBIT,-18857000.0,22298000.0,11654000.0,65570000.0
Consolidated Income,-27293000.0,6865000.0,12810000.0,28903000.0
Earnings Before Tax Margin,-0.0151309386008,0.00412906809744,0.010761791336,0.0201528667729
Net Profit Margin,-0.0130926608088,0.00332193278905,0.00612704653399,0.0140059225819
