Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,104769000.0,148654000.0,35762000.0,857000000000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,104769000.0,148654000.0,35762000.0,857000000000.0
Receivables,120882000.0,113008000.0,87605000.0,25000000000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,248475000.0,281558000.0,139592000.0,901000000000.0
Property Plant & Equipment Net,57210000.0,53578000.0,47947000.0,39411000.0
Goodwill and Intangible Assets,1549005000.0,1592694000.0,1590728000.0,584180000.0
Long-term investments,0.0,0.0,0.0,325000000.0
Tax assets,4034000.0,0.0,0.0,
Total non-current assets,1617901000.0,1653800000.0,1647476000.0,
Total assets,1866376000.0,1935358000.0,1787068000.0,326000000.0
Payables,15603000.0,13327000.0,8723000.0,76000000000.0
Short-term debt,13210000.0,13349000.0,11171000.0,5050000.0
Total current liabilities,280368000.0,266383000.0,663567000.0,76000000000.0
Long-term debt,1205760000.0,1266121000.0,1383877000.0,0.0
Total debt,1218970000.0,1279470000.0,1395048000.0,
Deferred revenue,139725000.0,140351000.0,120561000.0,
Tax Liabilities,5415000.0,3736000.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,1297691000.0,1352606000.0,1482554000.0,
Total liabilities,1578059000.0,1618989000.0,2146121000.0,11000000.0
Other comprehensive income,797222000,771813000,-73902000.0,
Retained earnings (deficit),-439977000.0,-420345000.0,-297303000.0,-117000000000.0
Total shareholders equity,288317000.0,316369000.0,-359754000.0,314000000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,1114201000.0,1130816000.0,1359286000.0,
Other Assets,0.0,0.0,16225000.0,
Other Liabilities,0.0,0.0,643673000.0,-5050000.0
