Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,527739.0,0.0,0.0,8410177.0,5619070.0
Revenue Growth,0.0,0.0,-1,0.496720453740566,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,8410177.0,5619070.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,4295121.0,4303658.0,3681189.0,5678776.0,3331275.0
Operating Expenses,4295121.0,4303658.0,3681189.0,7337085.0,4450240.0
Operating Income,2673522.0,2317773.0,1860892.0,1073092.0,1168830.0
Interest Expense,1980625.0,1044867.0,856443.0,0.0,0.0
Earnings before Tax,2673522.0,2317773.0,1860892.0,1016767.0,1151596.0
Income Tax Expense,679216.0,1503749.0,599794.0,245805.0,347279.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,1994306.0,814024.0,1261098.0,770962.0,804317.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,1994306.0,814024.0,1261098.0,770962.0,804317.0
EPS,0.62,0.25,0.43,0.27,0.39
EPS Diluted,0.62,0.25,0.42,0.27,0.38
Weighted Average Shs Out,3232797.0,3279663.0,2959662.0,3450000.0,
Weighted Average Shs Out (Dil),3241121.0,3295863.0,2975713.0,,
Dividend per Share,0.264117260664,0.158813033187,7.50672830344,0.0,0.0
Gross Margin,0.0,0.0,0.0,1.0,1.0
EBITDA Margin,5.28928883406,0.0,0.0,0.162,0.238
EBIT Margin,5.06599284874,0.0,0.0,0.1209,0.2049
Profit Margin,3.77896270694,0.0,0.0,0.092,0.143
Free Cash Flow margin,6.22647558736,0.0,0.0,0.2755,0.3887
EBITDA,2791364.0,2353792.0,1593364.0,1358554.0,1335756.0
EBIT,2673522.0,2317773.0,1860892.0,1016767.0,1151596.0
Consolidated Income,1994306.0,814024.0,1261098.0,770962.0,804317.0
Earnings Before Tax Margin,5.06599284874,0.0,0.0,0.1209,0.2049
Net Profit Margin,3.77896270694,0.0,0.0,0.0917,0.1431
