Date,2019-12-28,2018-12-29,2017-12-30,2016-12-31,2015-12-26,2014-12-27,2013-12-28,2012-12-29,2011-12-31,2010-12-25,2009-12-26
Revenue,1370227000.0,1321617000.0,860501000.0,828889000.0,810933000.0,748709000.0,713840000.0,658181000.0,628198000.0,577135000.0,538073000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725960975555361,
Cost of Revenue,191261000.0,179877000.0,179722000.0,168322000.0,175925000.0,174476000.0,174984000.0,178396000.0,178789000.0,130739000.0,99396000.0
Gross Profit,1178966000.0,1141740000.0,680779000.0,660567000.0,635008000.0,574233000.0,538856000.0,479785000.0,449409000.0,446396000.0,438677000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,238678000.0,246792000.0,248975000.0,246814000.0,243796000.0,227534000.0,228010000.0,239574000.0,240625000.0,205795000.0,197005000.0
Operating Expenses,746621000.0,743141000.0,249602000.0,269786000.0,275126000.0,258059000.0,258810000.0,262707000.0,240625000.0,270696000.0,268433000.0
Operating Income,451050000.0,411832000.0,447002000.0,414714000.0,319567000.0,338858000.0,304736000.0,239429000.0,205309000.0,175700000.0,170244000.0
Interest Expense,128411000.0,128748000.0,104423000.0,100852000.0,96765000.0,68098000.0,80235000.0,74031000.0,105072000.0,112837000.0,115405000.0
Earnings before Tax,319262000.0,289201000.0,339287000.0,313249000.0,201588000.0,255733000.0,218088000.0,162001000.0,66813000.0,19446000.0,74276000.0
Income Tax Expense,77238000.0,59295000.0,-11622000.0,117673000.0,96359000.0,80170000.0,71784000.0,54377000.0,32371000.0,-7415000.0,39268000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,242024000.0,229906000.0,350909000.0,195576000.0,105227000.0,176357000.0,146903000.0,108308000.0,34442000.0,26861000.0,35008000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,242024000.0,229906000.0,350909000.0,195576000.0,105227000.0,176357000.0,146903000.0,108308000.0,34442000.0,26861000.0,35008000.0
EPS,2.92,2.75,3.86,2.14,1.1,1.67,1.38,0.94,-1.41,-2.04,-1.69
EPS Diluted,2.89,2.71,3.8,2.11,1.08,1.65,1.36,0.93,-1.41,-2.04,-1.69
Weighted Average Shs Out,82809017.0,83697610.0,90857168.0,91568942.0,96045232.0,105398899.0,106501733.0,114584063.0,0.0,,
Weighted Average Shs Out (Dil),83674613.0,84960791.0,92231436.0,92538282.0,97131674.0,106705778.0,108217011.0,116573344.0,0.0,,
Dividend per Share,1.48299460913,1.35154108911,1.26858048703,1.18548775306,1.03484266111,0.906933080981,0.748569926774,0.601072231401,0.0,0.0,0.0
Gross Margin,0.860416558716,0.863896272521,0.79114260181,0.796930590224,0.783058526413,0.766964201045,0.75486943853,0.728956016658,0.715393872633,0.7735,0.8153
EBITDA Margin,0.36373900091,0.34948249001,0.574781435466,0.559361989362,0.45722642931,0.518712877767,0.502644850387,0.457599049502,0.420423178679,0.329,0.469
EBIT Margin,0.329179033839,0.311612214431,0.519467147627,0.500325134005,0.394073246495,0.452589724446,0.426896783593,0.363773794746,0.326822116594,0.2292,0.3525
Profit Margin,0.176630587487,0.173958113432,0.40779615596,0.235949566227,0.129760411773,0.235548123503,0.205792614592,0.16455655815,0.0548266629311,0.047,0.065
Free Cash Flow margin,0.190458953152,0.164268468096,0.304824747444,0.314916713818,0.19153246939,0.234650578529,0.155076767903,0.20058616095,0.229397419285,0.3702,0.1823
EBITDA,498405000.0,461882000.0,494600000.0,463649000.0,370780000.0,388365000.0,358808000.0,301183000.0,264109000.0,190109000.0,252592000.0
EBIT,451050000.0,411832000.0,447002000.0,414714000.0,319567000.0,338858000.0,304736000.0,239429000.0,205309000.0,132283000.0,189681000.0
Consolidated Income,242024000.0,229906000.0,350909000.0,195576000.0,105227000.0,176357000.0,146903000.0,108308000.0,34442000.0,26861000.0,35008000.0
Earnings Before Tax Margin,0.232999349743,0.218823607747,0.394290070552,0.377914292505,0.248587737828,0.341565281037,0.305513840637,0.24613442199,0.106356594577,0.0337,0.138
Net Profit Margin,0.176630587487,0.173958113432,0.40779615596,0.235949566227,0.129760411773,0.235548123503,0.205792614592,0.16455655815,0.0548266629311,0.0465,0.0651
