Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,30398000.0,30319000.0,30395000.0,24387000.0,17822000.0,13579000.0,13616000.0,13579000.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,42994000.0,59339000.0,103618000.0,96944000.0,76443000.0,44204000.0,27902000.0,28974000.0
Capital Expenditure,-409000.0,0.0,-37472000.0,-205045000.0,-404530000.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-409000.0,0.0,-37472000.0,-205045000.0,-404530000.0,0.0,0.0,0.0
Issuance (repayment) of debt,-4800000.0,5100000.0,34167000.0,113333000.0,355415000.0,-161130000.0,-21474000.0,-45956000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,-65000.0,118702000.0,138800000.0,0.0,0.0
Dividend payments,-48422000.0,-66857000.0,-66856000.0,-62207000.0,-43010000.0,0.0,0.0,0.0
Financing Cash Flow,-132000.0,-74470000.0,-32844000.0,120445000.0,334359000.0,-38527000.0,-27902000.0,-28974000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,42453000.0,-15131000.0,33302000.0,12344000.0,6272000.0,5677000.0,0.0,0.0
Free Cash Flow,42585000.0,59339000.0,66146000.0,-108101000.0,-328087000.0,44204000.0,27902000.0,28974000.0
Net Cash/Marketcap,-5.1103,-1.972,-1.972,-1.972,-1.972,-1.972,-1.972,-1.972
