Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,23580000.0,,31351000.0,,16993000.0,,19685000.0,,18335000.0,,15507000.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cost of Revenue,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Profit,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
R&D Expenses,4571000.0,,4648000.0,,4300000.0,,4031000.0,,3946000.0,,4271000.0,0.0
SG&A Expense,30296000.0,,32296000.0,,32008000.0,,29763000.0,,29681000.0,,28190000.0,26986000.0
Operating Expenses,34867000.0,,36944000.0,,36308000.0,,33794000.0,,33627000.0,,32461000.0,28129000.0
Operating Income,24329000.0,,23046000.0,,20285000.0,,22558000.0,,17881000.0,,15059000.0,2091000.0
Interest Expense,3510000.0,,6755000.0,,8641000.0,,10153000.0,,11995000.0,,18258000.0,24670000.0
Earnings before Tax,24329000.0,,23046000.0,,20285000.0,,22558000.0,,17881000.0,,15059000.0,2091000.0
Income Tax Expense,12641000.0,,6441000.0,,5293000.0,,6099000.0,,4435000.0,,2910000.0,-647000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,11688000.0,12000000.0,16605000.0,17000000.0,14992000.0,15000000.0,16459000.0,16000000.0,13446000.0,13000000.0,12149000.0,2738000.0
Preferred Dividends,0.0,,0.0,,395000.0,,1927000.0,,1951000.0,,1922000.0,1896000.0
Net Income Com,11688000.0,12000000.0,16605000.0,17000000.0,14992000.0,15000000.0,16459000.0,16000000.0,13446000.0,13000000.0,12149000.0,2738000.0
EPS,1.56,1.56,2.21,2.21,1.95,1.95,1.94,1.94,1.54,1.54,1.37,0.0
EPS Diluted,1.56,1.56,2.21,2.21,1.95,1.95,1.94,1.94,1.54,1.54,1.37,0.0
Weighted Average Shs Out,7513000.0,8000000.0,7504000.0,8000000.0,7494000.0,7000000.0,7483000.0,7000000.0,7474000.0,7000000.0,7457000.0,0.0
Weighted Average Shs Out (Dil),7513000.0,8000000.0,7504000.0,8000000.0,7494000.0,7000000.0,7483000.0,7000000.0,7474000.0,7000000.0,7457000.0,0.0
Dividend per Share,0.399973379476,,0.209888059701,,0.067787563384,,0.265936121876,,0.20069574525,,0.201153278798,0.0
Gross Margin,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
EBITDA Margin,1.17820186599,,0.849797454627,,1.43517919143,,1.35031750064,,0.925443141533,,0.921519313858,0.0
EBIT Margin,1.03176420696,,0.735096169181,,1.19372682869,,1.1459486919,,0.975238614671,,0.971109821371,0.0
Profit Margin,0.495674300254,,0.529648177092,,0.882245630554,,0.836118872238,,0.733351513499,,0.783452634294,0.0
Free Cash Flow margin,1.08765903308,,0.58993333546,,1.42464544224,,1.3651511303,,1.11797109354,,1.72406010189,0.0
EBITDA,27782000.0,,26642000.0,,24388000.0,,26581000.0,,16968000.0,,14290000.0,6889000.0
EBIT,24329000.0,12000000,23046000.0,17000000,20285000.0,15000000,22558000.0,16000000,17881000.0,13000000,15059000.0,2091000.0
Consolidated Income,11688000.0,12000000.0,16605000.0,17000000.0,14992000.0,15000000.0,16459000.0,16000000.0,13446000.0,13000000.0,12149000.0,2738000.0
Earnings Before Tax Margin,1.03176420696,,0.735096169181,,1.19372682869,,1.1459486919,,0.975238614671,,0.971109821371,0.0
Net Profit Margin,0.495674300254,,0.529648177092,,0.882245630554,,0.836118872238,,0.733351513499,,0.783452634294,0.0
