Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,1661300000.0,1391700000.0,1106800000.0,844800000.0,603800000.0
Revenue Growth,0.0,0.0,0.310132575757576,0.399138787678039,
Cost of Revenue,411000000.0,394700000.0,368900000.0,390600000.0,407400000.0
Gross Profit,1250300000.0,997000000.0,737900000.0,454200000.0,196400000.0
R&D Expenses,662100000.0,768200000.0,380300000.0,289700000.0,201600000.0
SG&A Expense,276800000.0,377500000.0,471300000.0,358000000.0,301000000.0
Operating Expenses,1330800000.0,1491000000.0,851600000.0,647700000.0,502600000.0
Operating Income,-80500000.0,-494000000.0,-113700000.0,-193500000.0,-306200000.0
Interest Expense,0.0,0.0,11000000.0,16400000.0,15200000.0
Earnings before Tax,-52000000.0,-480100000.0,-111500000.0,-205000000.0,-325600000.0
Income Tax Expense,700000.0,4800000.0,200000.0,5200000.0,300000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-52700000.0,-484900000.0,-111700000.0,-210200000.0,-325900000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-52700000.0,-484900000.0,-111700000.0,-210200000.0,-325900000.0
EPS,-0.13,-1.35,-0.57,-1.11,-1.77
EPS Diluted,-0.13,-1.35,-0.57,-1.11,-1.77
Weighted Average Shs Out,411600000.0,358600000.0,392404264.0,379000000.0,379000000.0
Weighted Average Shs Out (Dil),411600000.0,358600000.0,195900000.0,189100000.0,184500000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.752603382893,0.716390026586,0.6667,0.5376,0.3253
EBITDA Margin,0.0665141756456,-0.226413738593,0.073,0.004,-0.266
EBIT Margin,-0.0484560284115,-0.354961557807,-0.0908,-0.2232,-0.5141
Profit Margin,-0.0317221453079,-0.348422792268,-0.101,-0.249,-0.54
Free Cash Flow margin,0.236200565822,0.26040094848,0.2756,0.1626,-0.1058
EBITDA,110500000.0,-315100000.0,81300000.0,3000000.0,-160800000.0
EBIT,-80500000.0,-494000000.0,-100500000.0,-188600000.0,-310400000.0
Consolidated Income,-52700000.0,-484900000.0,-111700000.0,-210200000.0,-325900000.0
Earnings Before Tax Margin,-0.0313007885391,-0.344973773083,-0.1007,-0.2427,-0.5393
Net Profit Margin,-0.0317221453079,-0.348422792268,-0.1009,-0.2488,-0.5397
