Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,52700000.0,48300000.0,65200000.0,101600000.0,28500000.0,29800000.0,20200000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,52700000.0,48300000.0,65200000.0,101600000.0,28500000.0,29800000.0,20200000.0
Receivables,264900000.0,231100000.0,222000000.0,209500000.0,217500000.0,178800000.0,175100000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,429500000.0,376000000.0,378200000.0,416600000.0,355300000.0,317200000.0,315000000.0
Property Plant & Equipment Net,652900000.0,662100000.0,665000000.0,701700000.0,782900000.0,755400000.0,807900000.0
Goodwill and Intangible Assets,2616900000.0,2708900000.0,2634700000.0,2645200000.0,2787400000.0,2230100000.0,2297200000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,1600000.0,2300000.0,24500000.0,26100000.0
Total non-current assets,3399200000.0,3432200000.0,3360300000.0,3428600000.0,3668300000.0,3038300000.0,3149900000.0
Total assets,3828700000.0,3808200000.0,3738500000.0,3845200000.0,4023600000.0,3355500000.0,3464900000.0
Payables,68400000.0,56100000.0,85600000.0,83600000.0,75200000.0,80000000.0,77700000.0
Short-term debt,160000000.0,80000000.0,14600000.0,13300000.0,27000000.0,0.0,0.0
Total current liabilities,402600000.0,299600000.0,251500000.0,265600000.0,255200000.0,212200000.0,205600000.0
Long-term debt,2149600000.0,2145300000.0,2136800000.0,2251700000.0,2198300000.0,0.0,0.0
Total debt,2309600000.0,2225300000.0,2151400000.0,2265000000.0,2225300000.0,0.0,0.0
Deferred revenue,29800000.0,21300000.0,20200000.0,20700000.0,18600000.0,22900000.0,15900000.0
Tax Liabilities,600000.0,600000.0,600000.0,800000.0,1200000.0,288500000.0,313800000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2246600000.0,2247300000.0,2219900000.0,2333800000.0,2286300000.0,388900000.0,415400000.0
Total liabilities,2725900000.0,2627100000.0,2505600000.0,2632600000.0,2578100000.0,601100000.0,621000000.0
Other comprehensive income,1995000000,1963000000,1949500000,1934300000,1911200000,-75100000.0,-66000000.0
Retained earnings (deficit),-871600000.0,-775600000.0,-699500000.0,-602200000.0,-377000000.0,0.0,
Total shareholders equity,1102800000.0,1181100000.0,1232900000.0,1212600000.0,1445500000.0,2754400000.0,2843900000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,2256900000.0,2177000000.0,2086200000.0,2163400000.0,2196800000.0,-29800000.0,-20200000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,108600000.0,119700000.0
Other Liabilities,76700000.0,80200000.0,34200000.0,33200000.0,36600000.0,132200000.0,127900000.0
