Date,2018-06,2017-06,2016-06,2015-06,2014-06
Revenue,92000000.0,118000000.0,93000000.0,105000000.0,104000000.0
Revenue Growth,,,,,
Cost of Revenue,7000000.0,7000000.0,7000000.0,7000000.0,6000000.0
Gross Profit,84000000.0,111000000.0,86000000.0,98000000.0,98000000.0
R&D Expenses,,,,,
SG&A Expense,15000000.0,10000000.0,9000000.0,9000000.0,9000000.0
Operating Expenses,83000000.0,42000000.0,88000000.0,70000000.0,77000000.0
Operating Income,1000000.0,69000000.0,-1000000.0,29000000.0,21000000.0
Interest Expense,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Earnings before Tax,2000000.0,67000000.0,-1000000.0,29000000.0,22000000.0
Income Tax Expense,0000000.0,17000000.0,-0000000.0,7000000.0,6000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,1000000.0,49000000.0,-1000000.0,22000000.0,17000000.0
Preferred Dividends,,,,,
Net Income Com,1000000.0,49000000.0,-1000000.0,22000000.0,17000000.0
EPS,0.06,2.70,-0.04,1.20,0.90
EPS Diluted,0.06,2.70,-0.04,1.20,0.90
Weighted Average Shs Out,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
Weighted Average Shs Out (Dil),18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
Dividend per Share,,,,,
Gross Margin,0.91304347826087,0.94067796610169,0.9247311827957,0.93333333333333,0.94230769230769
EBITDA Margin,0.32608695652174,0.74576271186441,0.18279569892473,0.41904761904762,0.32692307692308
EBIT Margin,0.010869565217391,0.55932203389831,-0.010752688172043,0.27619047619048,0.22115384615385
Profit Margin,0.010869565217391,0.41525423728814,-0.010752688172043,0.20952380952381,0.16346153846154
Free Cash Flow margin,,,,,
EBITDA,30000000.0,88000000.0,17000000.0,44000000.0,34000000.0
EBIT,1000000,66000000,-1000000,29000000,23000000
Consolidated Income,1000000.0,49000000.0,-1000000.0,22000000.0,17000000.0
Earnings Before Tax Margin,0.021739130434783,0.56779661016949,-0.010752688172043,0.27619047619048,0.21153846153846
Net Profit Margin,0.010869565217391,0.41525423728814,-0.010752688172043,0.20952380952381,0.16346153846154
