Date,2018-12-29,2017-12-30,2016-12-31
Revenue,13017000.0,7685000.0,6209000.0
Revenue Growth,0.693819128171763,0.237719439523273,
Cost of Revenue,7283000.0,5548000.0,5443000.0
Gross Profit,5734000.0,2137000.0,766000.0
R&D Expenses,13656000.0,14957000.0,15637000.0
SG&A Expense,12315000.0,7606000.0,8115000.0
Operating Expenses,25971000.0,22563000.0,23752000.0
Operating Income,-20237000.0,-20426000.0,-22986000.0
Interest Expense,2720000.0,1072000.0,979000.0
Earnings before Tax,-23715000.0,-20791000.0,-24065000.0
Income Tax Expense,41000.0,32000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-23756000.0,-20823000.0,-24065000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-23756000.0,-20823000.0,-24065000.0
EPS,-5.0,-4.48,-5.35
EPS Diluted,-5.0,-4.48,-5.35
Weighted Average Shs Out,19246097.0,20236000.0,
Weighted Average Shs Out (Dil),4755430.0,4647495.0,4502099.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.4405,0.2781,0.1234
EBITDA Margin,-1.554,-2.484,-3.65
EBIT Margin,-1.6129,-2.5659,-3.7182
Profit Margin,-1.825,-2.71,-3.876
Free Cash Flow margin,-2.0283,-3.0398,-4.121
EBITDA,-20226000.0,-19089000.0,-22660000.0
EBIT,-20995000.0,-19719000.0,-23086000.0
Consolidated Income,-23756000.0,-20823000.0,-24065000.0
Earnings Before Tax Margin,-1.8218,-2.7054,-3.8758
Net Profit Margin,-1.825,-2.7096,-3.8758
