Date,2018-12-31,2017-12-31,2016-12-31
Revenue,176690463.9175,172633645.4243,151898955.774
Revenue Growth,0.0235,0.1365,
Cost of Revenue,63304639.1753,63906674.7206,56345823.0958
Gross Profit,113385824.7423,108726970.7037,95553132.6781
R&D Expenses,18950257.732,19414074.2978,18394963.145
SG&A Expense,72062628.866,66608577.469,54884828.0098
Operating Expenses,90173711.3402,86266082.7545,74614557.7396
Operating Income,23212113.4021,22460887.9493,20938574.9386
Interest Expense,11543041.2371,7257022.0477,7599508.5995
Earnings before Tax,23748453.6082,32848384.174,28531633.9066
Income Tax Expense,5435309.2784,7223195.4092,7493243.2432
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,18313144.3299,25625188.7647,21038390.6634
Preferred Dividends,0.0,0.0,0.0
Net Income Com,18313144.3299,25625188.7647,21038390.6634
EPS,0.1124,0.1555,0.1422
EPS Diluted,0.1116,0.1543,0.1404
Weighted Average Shs Out,,,
Weighted Average Shs Out (Dil),,,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.6417,0.6298,0.6291
EBITDA Margin,0.0812,0.1072,0.1081
EBIT Margin,0.1997,0.2323,0.2379
Profit Margin,0.0268,0.0447,0.0427
Free Cash Flow margin,0.1059,0.1436,0.1408
EBITDA,55582474.2268,61241920.8698,53427211.3022
EBIT,35291494.8454,40105406.2217,36131142.5061
Consolidated Income,18313144.3299,25625188.7647,21038390.6634
Earnings Before Tax Margin,0.1344,0.1903,0.1878
Net Profit Margin,0.1036,0.1484,0.1385
