Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,1955467000.0,858870000.0,365148000.0,130392000.0,41679000.0
Revenue Growth,1.27679043394227,1.35211475894706,1.80038652678078,2.12848196933708,
Cost of Revenue,1758758000.0,790779000.0,345951000.0,129046000.0,42103000.0
Gross Profit,196709000.0,68091000.0,19197000.0,1346000.0,-424000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,425258000.0,223400000.0,108676000.0,36678000.0,14684000.0
Operating Expenses,425258000.0,223400000.0,108676000.0,36678000.0,14684000.0
Operating Income,-61754000.0,-62841000.0,-89479000.0,-35332000.0,-15108000.0
Interest Expense,25018000.0,7659000.0,3587000.0,1412000.0,108000.0
Earnings before Tax,0.0,0.0,-93112000.0,-36780000.0,-15238000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-61754000.0,-62841000.0,-93112000.0,-36780000.0,-15238000.0
Preferred Dividends,4206000.0,413000.0,0.0,0.0,0.0
Net Income Com,-61754000.0,-62841000.0,-93112000.0,-36780000.0,-15238000.0
EPS,-2.24,-1.31,-0.68,-0.27,-0.17
EPS Diluted,-2.24,-1.31,-0.68,-0.27,-0.17
Weighted Average Shs Out,30043000.0,15241000.0,132236210.0,132236000.0,
Weighted Average Shs Out (Dil),30043000.0,15241000.0,132236210.0,,
Dividend per Share,0.153746296974,0.0,0.0,0.0,0.0
Gross Margin,0.100594384871,0.0792797513011,0.0526,0.0103,-0.0102
EBITDA Margin,-0.0183638997743,-0.0577444782097,-0.232,-0.25,-0.322
EBIT Margin,-0.0315801800797,-0.0731670683573,-0.2452,-0.2712,-0.363
Profit Margin,-0.0315801800797,-0.0731670683573,-0.255,-0.282,-0.366
Free Cash Flow margin,-0.285357922174,-0.324163144597,-0.7662,-0.5173,-0.8141
EBITDA,-35910000.0,-49595000.0,-84867000.0,-32568000.0,-13425000.0
EBIT,-61754000.0,-62841000.0,-89525000.0,-35368000.0,-15130000.0
Consolidated Income,-61754000.0,-62841000.0,-93112000.0,-36780000.0,-15238000.0
Earnings Before Tax Margin,0.0,0.0,-0.255,-0.2821,-0.3656
Net Profit Margin,-0.0315801800797,-0.0731670683573,-0.255,-0.2821,-0.3656
