Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,2894000.0,1561000.0,137000.0,-74000.0,101000.0
Stock-based compensation,14410000.0,14172000.0,3847000.0,2983000.0,2050000.0
Operating Cash Flow,-165000000.0,-95255000.0,-46903000.0,-21088000.0,-14283000.0
Capital Expenditure,9036000.0,7106000.0,901000.0,606000.0,340000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,-5737000.0,0.0,0.0,0.0,0.0
Investing Cash flow,11491000.0,468000.0,10368000.0,5232000.0,-45427000.0
Issuance (repayment) of debt,-22833000.0,-4167000.0,-0.0,-0.0,-0.0
Issuance (buybacks) of shares,25679000.0,-140119000.0,-115137000.0,-18968000.0,-18881000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0
Financing Cash Flow,55030000.0,130411000.0,135462000.0,17262000.0,67853000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,56486000.0,145219000.0,118964000.0,1406000.0,8143000.0
Free Cash Flow,-174036000.0,-102361000.0,-47804000.0,-21694000.0,-14623000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0
