Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-11-30,2011-12-31
Revenue,1818180000.0,1921311000.0,1757498000.0,1949883000.0,2278244000.0,2341115000.0,2125928000.0,2417286000.0
Revenue Growth,-0.0536774108928747,0.0932080719295271,-0.0986648942526295,-0.144128987061965,-0.0268551523526183,0.101220267102178,-0.12053104183783,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,1818180000.0,1921311000.0,1757498000.0,1949883000.0,2278244000.0,2341115000.0,2125928000.0,2417286000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Expenses,1767789000.0,1862480000.0,1736408000.0,1828109000.0,2190688000.0,2236141000.0,1962163000.0,2261736000.0
Operating Income,50391000.0,58831000.0,21090000.0,121774000.0,87556000.0,104974000.0,163765000.0,155550000.0
Interest Expense,26769000.0,70287000.0,51963000.0,60010000.0,104706000.0,106856000.0,23508000.0,19193000.0
Earnings before Tax,31954000.0,-4257000.0,5272000.0,72298000.0,-23751000.0,4307000.0,150455000.0,142793000.0
Income Tax Expense,13414000.0,12533000.0,5207000.0,23150000.0,18401000.0,8346000.0,60706000.0,54856000.0
Net Income - Non-Controlling int,1946000.0,3222000.0,86000.0,0.0,0.0,0.0,407000.0,2397000.0
Net Income - Discontinued ops,0.0,0.0,3206000.0,3082000.0,491000.0,0.0,0.0,-722000.0
Net Income,18540000.0,-16790000.0,65000.0,49148000.0,-42152000.0,-4039000.0,89749000.0,87937000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,18540000.0,-16790000.0,65000.0,49148000.0,-42152000.0,-4039000.0,89749000.0,87937000.0
EPS,0.28,-0.18,0.01,0.67,-0.61,-0.06,,
EPS Diluted,0.28,-0.18,0.01,0.66,-0.61,-0.06,,
Weighted Average Shs Out,73909056.0,73909056.0,73751131.0,73619511.0,73619511.0,,,
Weighted Average Shs Out (Dil),73909056.0,73909056.0,73751131.0,73619511.0,73619511.0,,,
Dividend per Share,0.0,0.338,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.085,0.089,0.088,0.121,0.088,0.103,0.119,0.099
EBIT Margin,0.0323,0.0344,0.0326,0.0679,0.0355,0.0475,0.0818,0.067
Profit Margin,0.01,-0.009,0.0,0.025,-0.019,-0.002,0.042,0.036
Free Cash Flow margin,0.022,0.0198,0.0416,-0.0293,0.008,-0.0125,0.0345,0.0128
EBITDA,153968000.0,170451000.0,154599000.0,235166000.0,200775000.0,240139000.0,252111000.0,240490000.0
EBIT,58723000.0,66030000.0,57235000.0,132308000.0,80955000.0,111163000.0,173963000.0,161986000.0
Consolidated Income,20486000.0,-13568000.0,151000.0,49148000.0,-42152000.0,-4039000.0,90156000.0,90334000.0
Earnings Before Tax Margin,0.0176,-0.0022,0.003,0.0371,-0.0104,0.0018,0.0708,0.0591
Net Profit Margin,0.0102,-0.0087,0.0,0.0252,-0.0185,-0.0017,0.0422,0.0364
