Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,3996000.0,3991000.0,3978000.0,3995000.0,3645000.0,2048000.0,1070000.0,297000.0
Stock-based compensation,38436000.0,33731000.0,34389000.0,28791000.0,16749000.0,8467000.0,4284000.0,753000.0
Operating Cash Flow,14157000.0,3036000.0,-11729000.0,-48535000.0,-36569000.0,-25550000.0,-23481000.0,-13875000.0
Capital Expenditure,1956000.0,6454000.0,2930000.0,3730000.0,3119000.0,-2274000.0,-2335000.0,-1625000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-333000.0,-3051000.0,0.0
Investment purchases and sales,2016000.0,29445000.0,15497000.0,-15949000.0,-36104000.0,0.0,0.0,0.0
Investing Cash flow,3891000.0,22991000.0,12567000.0,-19679000.0,-39873000.0,-2607000.0,-5386000.0,-1625000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,4300000.0,0.0,0.0
Issuance (buybacks) of shares,-3831000.0,-85833000.0,-54043000.0,-47234000.0,-104287000.0,1031000.0,1521000.0,980000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Financing Cash Flow,732000.0,5763000.0,5971000.0,11161000.0,107156000.0,63038000.0,43801000.0,20925000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,18780000.0,31790000.0,6809000.0,-57053000.0,30714000.0,34881000.0,14934000.0,5425000.0
Free Cash Flow,12201000.0,-3418000.0,-14659000.0,-52265000.0,-39688000.0,-27824000.0,-25816000.0,-15500000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.2185,0.2185,0.2185
