Date,2018-12-31,2017-12-31
Revenue,0.0,0.0
Revenue Growth,0.0,
Cost of Revenue,0.0,0.0
Gross Profit,0.0,0.0
R&D Expenses,140073000.0,30556000.0
SG&A Expense,43587000.0,13302000.0
Operating Expenses,183660000.0,43858000.0
Operating Income,-183660000.0,-43858000.0
Interest Expense,2547000.0,13000.0
Earnings before Tax,-169451000.0,-43832000.0
Income Tax Expense,0.0,0.0
Net Income - Non-Controlling int,-38702000.0,-13267000.0
Net Income - Discontinued ops,0.0,0.0
Net Income,-169451000.0,-43832000.0
Preferred Dividends,13287000.0,5672000.0
Net Income Com,-144036000.0,-36237000.0
EPS,-8.01,-2.18
EPS Diluted,-8.01,-2.18
Weighted Average Shs Out,114999967.0,115000000.0
Weighted Average Shs Out (Dil),17991781.0,16650073.0
Dividend per Share,0.0,0.0
Gross Margin,0.0,0.0
EBITDA Margin,,
EBIT Margin,0.0,0.0
Profit Margin,,
Free Cash Flow margin,0.0,0.0
EBITDA,-166659000.0,-43559000.0
EBIT,-166904000.0,-43819000.0
Consolidated Income,-208153000.0,-57099000.0
Earnings Before Tax Margin,0.0,0.0
Net Profit Margin,0.0,0.0
