Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31
Revenue,340377000.0,261897000.0,186563000.0,141841000.0,116085000.0,88315000.0
Revenue Growth,0.0,0.0,0.315296705465979,0.221871904208123,0.31444262016645,
Cost of Revenue,90874000.0,69699000.0,50314000.0,41809000.0,36821000.0,28673000.0
Gross Profit,249503000.0,192198000.0,136249000.0,100032000.0,79264000.0,59642000.0
R&D Expenses,57939000.0,38373000.0,22593000.0,17663000.0,14461000.0,12844000.0
SG&A Expense,192953000.0,158235000.0,124029000.0,84943000.0,67030000.0,58158000.0
Operating Expenses,250892000.0,196608000.0,146622000.0,102606000.0,82694000.0,71002000.0
Operating Income,-1219000.0,-6954000.0,-10373000.0,-2574000.0,-3430000.0,-11360000.0
Interest Expense,5940000.0,598000.0,268000.0,690000.0,703000.0,542000.0
Earnings before Tax,-5000000.0,-9681000.0,-3239000.0,-2379000.0,352000.0,-16871000.0
Income Tax Expense,2001000.0,2705000.0,2202000.0,865000.0,152000.0,19000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,85000.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-7001000.0,-12386000.0,-5441000.0,-3244000.0,200000.0,-16890000.0
Preferred Dividends,0.0,0.0,0.0,0.0,-5000.0,0.0
Net Income Com,-7001000.0,-12386000.0,-5441000.0,-3244000.0,205000.0,-16890000.0
EPS,-0.12,-0.22,-0.1,-0.08,0.01,-0.53
EPS Diluted,-0.12,-0.22,-0.1,-0.08,0.01,-0.53
Weighted Average Shs Out,59960000.0,57269000.0,54216738.0,54216738.0,,
Weighted Average Shs Out (Dil),59960000.0,57269000.0,54810000.0,40826000.0,32354000.0,31719000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.733019563602,0.733868658289,0.7303,0.7052,0.6828,0.6753
EBITDA Margin,0.104178601962,0.0458424495126,0.048,0.062,0.104,-0.083
EBIT Margin,-0.00358132306237,-0.0265524232809,-0.0159,-0.0119,0.0091,-0.1849
Profit Margin,-0.0205683697782,-0.0472934016044,-0.029,-0.023,0.002,-0.191
Free Cash Flow margin,0.109995681259,0.0454911663746,0.0752,0.0734,0.0919,-0.2135
EBITDA,35460000.0,12006000.0,8910000.0,8838000.0,12083000.0,-7371000.0
EBIT,-1219000.0,-6954000.0,-2971000.0,-1689000.0,1055000.0,-16329000.0
Consolidated Income,-7001000.0,-12386000.0,-5441000.0,-3244000.0,285000.0,-16890000.0
Earnings Before Tax Margin,-0.0146895941853,-0.0369649136874,-0.0174,-0.0168,0.003,-0.191
Net Profit Margin,-0.0205683697782,-0.0472934016044,-0.0292,-0.0229,0.0017,-0.1912
