Date,2018-12-28,2017-12-29,2016-12-30,2015-12-25,2014-12-26
Revenue,823611000.0,655892000.0,405747000.0,290641000.0,249087000.0
Revenue Growth,0.255711306129668,0.616504866332961,0.396041852319528,0.166825245797653,
Cost of Revenue,687474000.0,555131000.0,340352000.0,242087000.0,212747000.0
Gross Profit,136137000.0,100761000.0,65395000.0,48554000.0,36340000.0
R&D Expenses,9355000.0,7899000.0,6383000.0,4813000.0,3915000.0
SG&A Expense,47448000.0,37802000.0,28126000.0,24729000.0,22465000.0
Operating Expenses,72172000.0,54581000.0,41524000.0,35953000.0,32791000.0
Operating Income,63965000.0,46180000.0,23871000.0,12601000.0,3549000.0
Interest Expense,9987000.0,3277000.0,4370000.0,3831000.0,3118000.0
Earnings before Tax,54219000.0,43029000.0,16013000.0,1635000.0,564000.0
Income Tax Expense,-3664000.0,-13886000.0,-649000.0,-3991000.0,-5604000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,4117000.0,7181000.0,-386000.0
Net Income,57883000.0,56454000.0,16662000.0,5626000.0,6168000.0
Preferred Dividends,0.0,0.0,15284000.0,22127000.0,6165000.0
Net Income Com,57883000.0,56454000.0,1378000.0,-16501000.0,3000.0
EPS,2.34,2.25,0.92,-517.68,0.36
EPS Diluted,2.3,2.15,0.92,-517.68,0.36
Weighted Average Shs Out,24706542.0,25118031.0,23600009.0,23600000.0,
Weighted Average Shs Out (Dil),25128055.0,26218424.0,1503296.0,31875.0,8402.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.165292838488,0.153624377184,0.1612,0.1671,0.1459
EBITDA Margin,0.106845343251,0.0904066523147,0.074,0.053,0.053
EBIT Margin,0.0776640914218,0.0704079330134,0.0502,0.0188,0.0148
Profit Margin,0.0702795373058,0.0860720972355,0.003,-0.057,0.0
Free Cash Flow margin,0.0565254713694,0.0466189555598,0.0584,0.0871,0.0186
EBITDA,87999000.0,59297000.0,29880000.0,15402000.0,13310000.0
EBIT,63965000.0,46180000.0,20383000.0,5466000.0,3682000.0
Consolidated Income,57883000.0,56454000.0,16662000.0,5626000.0,6168000.0
Earnings Before Tax Margin,0.065830835188,0.0656037884286,0.0395,0.0056,0.0023
Net Profit Margin,0.0702795373058,0.0860720972355,0.0411,0.0194,0.0248
