Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,29181000.0,28954000.0,29669000.0,29807000.0,27739000.0,18794000.0,3723000.0,3425000.0
Stock-based compensation,3933000.0,4068000.0,4691000.0,5575000.0,5920000.0,7192000.0,0.0,0.0
Operating Cash Flow,36790000.0,25711000.0,27445000.0,42192000.0,23274000.0,7018000.0,16489000.0,13621000.0
Capital Expenditure,10628000.0,2496000.0,3392000.0,5358000.0,2971000.0,1802000.0,-3800000.0,-2122000.0
Acquisitions and disposals,-772000.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,-2873000.0,-22234000.0,-31925000.0,-1183000.0,-1023000.0,-938000.0,0.0,0.0
Investing Cash flow,-61625000.0,-39232000.0,-3493000.0,-5355000.0,-104852000.0,8298000.0,-3750000.0,-2083000.0
Issuance (repayment) of debt,-2133000.0,-2133000.0,-8278000.0,-2250000.0,-21941000.0,-89984000.0,-7338000.0,17544000.0
Issuance (buybacks) of shares,-2873000.0,-22234000.0,-31925000.0,4224000.0,-1022000.0,-938000.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-4986000.0,-25270000.0,-40394000.0,685000.0,46966000.0,161306000.0,-12838000.0,-6456000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-29821000.0,-38791000.0,163090000.0,179532000.0,142010000.0,176622000.0,-99000.0,5082000.0
Free Cash Flow,26162000.0,23215000.0,24053000.0,36834000.0,20303000.0,5216000.0,12689000.0,11499000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,-0.0069,-0.0069
