Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,1464000.0,4026000.0,3188000.0,5414000.0,6982000.0,6478000.0
Revenue Growth,-0.636363636363636,0.262860727728984,-0.411156261544145,-0.224577484961329,0.0778017906761346,
Cost of Revenue,661000.0,283000.0,895000.0,892000.0,1997000.0,673000.0
Gross Profit,803000.0,3743000.0,2293000.0,4522000.0,4985000.0,5805000.0
R&D Expenses,6069000.0,7407000.0,8663000.0,8966000.0,10012000.0,8404000.0
SG&A Expense,11604000.0,10651000.0,12250000.0,11119000.0,10126000.0,7967000.0
Operating Expenses,18334000.0,18341000.0,21808000.0,20977000.0,20138000.0,16371000.0
Operating Income,-16870000.0,-14315000.0,-18620000.0,-15563000.0,-15153000.0,-10566000.0
Interest Expense,0.0,747000.0,1319000.0,2658000.0,1394000.0,626000.0
Earnings before Tax,-13470000.0,-15681000.0,-19599000.0,-17930000.0,-18076000.0,-13028000.0
Income Tax Expense,10000.0,26000.0,25000.0,26000.0,263000.0,167000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-13480000.0,-15707000.0,-19624000.0,-17956000.0,-18339000.0,-13195000.0
Preferred Dividends,0.0,0.0,0.0,0.0,3738000.0,0.0
Net Income Com,-13480000.0,-15707000.0,-19624000.0,-17956000.0,-22077000.0,-13195000.0
EPS,-3.58,-7.28,-0.44,-0.73,-214.2,-128.6
EPS Diluted,-3.58,-7.28,-0.44,-0.73,-214.2,-128.6
Weighted Average Shs Out,3766419.0,2156201.0,44366816.0,28559119.0,2158766.0,
Weighted Average Shs Out (Dil),3766419.0,2156201.0,44366816.0,28559119.0,103064.0,102669.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.54849726776,0.929706905117,0.719259723965,0.835241965275,0.714,0.8961
EBITDA Margin,-11.2862021858,-3.43989071038,-5.63927227102,-2.64998152937,-2.338,-1.854
EBIT Margin,-11.5232240437,-3.55563835072,-5.84065244668,-2.87458441079,-2.3893,-1.9145
Profit Margin,-9.20765027322,-3.90139095877,-6.15558343789,-3.31658662726,-3.162,-2.037
Free Cash Flow margin,-9.48155737705,-3.48832588177,-5.42220828105,-2.81861839675,-2.1381,-1.5198
EBITDA,-16523000.0,-13849000.0,-17978000.0,-14347000.0,-16324000.0,-12011000.0
EBIT,-16870000.0,-14315000.0,-18620000.0,-15563000.0,-16682000.0,-12402000.0
Consolidated Income,-13480000.0,-15707000.0,-19624000.0,-17956000.0,-18339000.0,-13195000.0
Earnings Before Tax Margin,-9.20081967213,-3.89493293592,-6.14774153074,-3.31178426302,-2.5889,-2.0111
Net Profit Margin,-9.20765027322,-3.90139095877,-6.15558343789,-3.31658662726,-2.6266,-2.0369
