Date,2018-12-31,2017-12-31,2016-12-31
Revenue,2408448.0,5532244.0,5302030.0
Revenue Growth,-0.564652607513335,0.0434199731046411,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,2408448.0,5532244.0,5302030.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,2964467.0,3625565.0,4311425.0
Operating Expenses,2972827.0,3942561.0,4428723.0
Operating Income,-564379.0,1589683.0,873307.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-515971.0,1563554.0,1328780.0
Income Tax Expense,0.0,396552.0,332230.0
Net Income - Non-Controlling int,-21843.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-515971.0,1167002.0,996550.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-515971.0,1167002.0,996550.0
EPS,-0.05,0.11,0.1
EPS Diluted,-0.05,0.11,0.1
Weighted Average Shs Out,11980000.0,11980000.0,10380000.0
Weighted Average Shs Out (Dil),10400408.0,10380000.0,10380000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0
EBITDA Margin,-0.209,0.284,0.252
EBIT Margin,-0.2142,0.2826,0.2506
Profit Margin,-0.214,0.211,0.188
Free Cash Flow margin,-0.2677,0.2339,0.0905
EBITDA,-503396.0,1570786.0,1334370.0
EBIT,-515971.0,1563554.0,1328780.0
Consolidated Income,-537814.0,1167002.0,996550.0
Earnings Before Tax Margin,-0.2142,0.2826,0.2506
Net Profit Margin,-0.2142,0.2109,0.188
