Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,1019154896.9072,1212223195.4092,1162522113.0221,851563069.9088,1146293278.2576,1172329521.3892,1312146412.8843
Stock-based compensation,-367010.3093,3299003.3223,1167690.4177,1140830.8004,2135561.3969,1797543.4138,0.0
Operating Cash Flow,1579738917.5258,1632169133.1924,1533245700.2457,1083633232.0162,2418707472.7751,2231894112.6641,2497898487.0669
Capital Expenditure,-987604639.1753,-1248582603.4431,-1341734950.86,-573915400.2026,-2572620728.5017,-1508219398.5599,-1837347974.6218
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,382989.6907,-80494714.5877,43117321.8673,-136554204.6606,-4681937.6643,-2556967.3867,2489507.0766
Investing Cash flow,-987221649.4845,-1329077318.0308,-1298617628.9926,-710469604.8632,-2577302666.166,-1510776365.9466,-1818131771.5959
Issuance (repayment) of debt,-937698195.8763,-858624584.7176,-485624385.7494,-113791094.2249,488457754.4123,-64832698.0093,181311371.4007
Issuance (buybacks) of shares,1370360.8247,-3961945.0317,0.0,0.0,9838152.4596,0.0,0.0
Dividend payments,-151610051.5464,-100470552.7031,-141372542.9975,-91298632.2188,-313893353.3609,-310931385.0064,-255384577.8429
Financing Cash Flow,-1078390463.9175,-957718212.0205,-533220515.9705,-153454.6606,138073225.6853,-357770859.8052,-110257686.6764
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-485873195.8763,-654626396.859,-298592444.7174,219708966.5653,-20521967.7056,363346886.9123,569509028.7945
Free Cash Flow,592134278.3505,383586529.7493,191510749.3857,509717831.8136,-153913255.7266,723674714.1042,660550512.4451
Net Cash/Marketcap,,,,,,,
