Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Revenue,87192887.0,81515994.0,78036586.0,73368210.0,69050996.0,68505477.0,49141814.0,0.0,33136395.0,31815555.0,39722433.0
Revenue Growth,0.069641462017871,0.0445868813379406,0.0636294111577753,0.0625221104703544,0.00796314431910313,0.394036390272447,0.0,-1,0.0415155416902204,-0.199053215093849,0.1168
Cost of Revenue,43984593.0,41950770.0,38052425.0,38870898.0,40879313.0,39053748.0,27665886.0,0.0,18479550.0,18620220.0,22123383.0
Gross Profit,43208294.0,39565224.0,39984161.0,34497312.0,28171683.0,29451729.0,21475928.0,0.0,14656845.0,13195335.0,17599050.0
R&D Expenses,1812347.0,1755747.0,1480670.0,1631846.0,1812398.0,1760821.0,1438560.0,0.0,1440032.0,2458342.0,3593470.0
SG&A Expense,19261755.0,18125266.0,19407411.0,18509850.0,13459408.0,15388239.0,12501621.0,0.0,8462335.0,11939223.0,13423066.0
Operating Expenses,21074102.0,19881013.0,20888081.0,20141696.0,15271806.0,17149060.0,13940181.0,0.0,10865376.0,15776065.0,18302987.0
Operating Income,22519194.0,19782435.0,19316364.0,14508246.0,12817862.0,11048457.0,7978471.0,0.0,3791469.0,-2580730.0,-703937.0
Interest Expense,-98636.0,-160074.0,28299.0,-262193.0,-702095.0,884541.0,500362.0,0.0,518532.0,387902.0,333229.0
Earnings before Tax,22519194.0,19782435.0,19316364.0,14508246.0,12817862.0,11048457.0,7978471.0,0.0,3236385.0,-3012742.0,1068648.0
Income Tax Expense,2005520.0,-5669750.0,4362434.0,-4287271.0,2612521.0,2348312.0,-2277891.0,0.0,75475.0,0.0,35931.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148109.0,0.0,88550.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,15317131.0,21230802.0,19620621.0,15724625.0,12910651.0,10396130.0,8678542.0,0.0,3160910.0,-3012742.0,1032717.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163886.0,0.0,0.0
Net Income Com,15317131.0,21230802.0,19620621.0,15724625.0,12910651.0,10396130.0,8678542.0,0.0,2941026.0,-3012742.0,1032717.0
EPS,2.41,3.38,3.18,2.6,2.13,1.62,1.46,0.0,0.56,-0.61,0.21
EPS Diluted,2.22,3.1,2.92,2.38,1.95,1.58,1.34,0.0,0.55,-0.61,0.21
Weighted Average Shs Out,6354103.0,6287510.0,6161599.0,6050893.0,6050632.0,6009822.0,5933318.0,0.0,6209279.0,5670171.0,4904358.0
Weighted Average Shs Out (Dil),6481607.0,6415014.0,6289103.0,6178397.0,6178136.0,6137326.0,6060822.0,0.0,5647308.0,4932044.0,5031862.0
Dividend per Share,1.01826599484,0.956350212174,1.11016674397,0.956413127871,0.74906913671,0.809109700218,0.296981168561,0.0,0.0,0.0,0.0
Gross Margin,0.495548381143,0.485367620004,0.512377117574,0.470194270788,0.407983731328,0.429917873574,0.437019439291,0.0,0.4423,0.4147,0.4431
EBITDA Margin,0.302268750431,0.290523182481,0.292810451754,0.242687330112,0.23696011568,0.216999613038,0.211625236301,0.0,0.176,-0.037,0.079
EBIT Margin,0.258268704877,0.242681638649,0.247529588237,0.197745672138,0.185628922717,0.161278447853,0.162356053849,0.0,0.1133,-0.0825,0.0353
Profit Margin,0.175669501573,0.260449526016,0.251428490221,0.214324773632,0.186972697686,0.151756187319,0.176601987057,0.0,0.089,-0.095,0.026
Free Cash Flow margin,0.261533994166,0.263963793412,0.251912891217,0.236200188065,0.194120661199,0.185965072544,0.130311876562,0.0,0.0769,-0.0543,-0.1664
EBITDA,26355685.0,23682286.0,22849928.0,17805535.0,16362332.0,14865662.0,10399648.0,0.0,5827923.0,-1179775.0,3135376.0
EBIT,22519194.0,19782435.0,19316364.0,14508246.0,12817862.0,11048457.0,7978471.0,0.0,3754917.0,-2624840.0,1401877.0
Consolidated Income,15317131.0,21230802.0,19620621.0,15724625.0,12910651.0,10396130.0,8678542.0,0.0,3309019.0,-3012742.0,1121267.0
Earnings Before Tax Margin,0.258268704877,0.242681638649,0.247529588237,0.197745672138,0.185628922717,0.161278447853,0.162356053849,0.0,0.0977,-0.0947,0.0269
Net Profit Margin,0.175669501573,0.260449526016,0.251428490221,0.214324773632,0.186972697686,0.151756187319,0.176601987057,0.0,0.0954,-0.0947,0.026
