Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,55283000.0,891000.0,0.0
SG&A Expense,44051000.0,262000.0,83000.0
Operating Expenses,148993000.0,6653000.0,83000.0
Operating Income,-148993000.0,-6653000.0,-83000.0
Interest Expense,12000.0,118000.0,0.0
Earnings before Tax,-146969000.0,-6771000.0,-83000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-146969000.0,-6771000.0,-83000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-146969000.0,-6771000.0,-83000.0
EPS,-22.59,-0.74,-0.01
EPS Diluted,-22.59,-0.74,-0.01
Weighted Average Shs Out,65876000.0,63277000.0,63277000.0
Weighted Average Shs Out (Dil),6504871.0,9160888.0,9160888.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-146660000.0,-6653000.0,-83000.0
EBIT,-146957000.0,-6653000.0,-83000.0
Consolidated Income,-146969000.0,-6771000.0,-83000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
