Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,66619000.0,87711000.0,55861000.0,56133000.0,57768000.0
Revenue Growth,-0.240471548608498,0.5701652315569,-0.0048456344752641,-0.0283028666389697,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,66619000.0,87711000.0,55861000.0,56133000.0,57768000.0
R&D Expenses,15994000.0,11642000.0,8630000.0,5675000.0,0.0
SG&A Expense,106993000.0,99462000.0,66696000.0,64537000.0,51086000.0
Operating Expenses,133329000.0,124755000.0,89215000.0,83696000.0,58551000.0
Operating Income,-66710000.0,-37044000.0,-33354000.0,-27563000.0,-783000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-65457000.0,-36536000.0,-33363000.0,-30019000.0,484000.0
Income Tax Expense,1072000.0,113000.0,3000.0,7000.0,353000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-66529000.0,-36649000.0,-33366000.0,-30026000.0,131000.0
Preferred Dividends,0.0,84902000.0,7012000.0,3201000.0,1909000.0
Net Income Com,-66529000.0,-121551000.0,-40378000.0,-33227000.0,-1778000.0
EPS,-1.02,-2.48,-2.46,-2.05,-0.11
EPS Diluted,-1.02,-2.48,-2.46,-2.05,-0.11
Weighted Average Shs Out,64702673.0,64710000.0,64710000.0,55809000.0,55809000.0
Weighted Average Shs Out (Dil),65199459.0,49054201.0,16437946.0,16232433.0,16084124.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,-0.951,-0.39,-0.573,-0.517,0.022
EBIT Margin,-0.9826,-0.4165,-0.5973,-0.5348,0.0084
Profit Margin,-0.999,-1.386,-0.723,-0.592,-0.031
Free Cash Flow margin,-0.5814,-0.0672,-0.5197,-0.3497,-0.1688
EBITDA,-63386000.0,-34205000.0,-31982000.0,-29003000.0,1284000.0
EBIT,-65457000.0,-36536000.0,-33363000.0,-30019000.0,484000.0
Consolidated Income,-66529000.0,-36649000.0,-33366000.0,-30026000.0,131000.0
Earnings Before Tax Margin,-0.9826,-0.4165,-0.5973,-0.5348,0.0084
Net Profit Margin,-0.9986,-0.4178,-0.5973,-0.5349,0.0023
