Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,7000000.0,000000.0,000000.0,000000.0,000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,29000000.0,26000000.0,14000000.0,22000000.0,32000000.0
Inventories,,,,,
Total current assets,1621000000.0,1468000000.0,1465000000.0,1399000000.0,1730000000.0
Property Plant & Equipment Net,1603000000.0,1466000000.0,1457000000.0,1384000000.0,1658000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,000000.0,000000.0,000000.0,000000.0,31000000.0
Tax assets,000000.0,000000.0,000000.0,000000.0,39000000.0
Total non-current assets,328000000.0,240000000.0,372000000.0,193000000.0,588000000.0
Total assets,1691000000.0,1496000000.0,1517000000.0,1455000000.0,1765000000.0
Payables,,,,,
Short-term debt,000000.0,000000.0,000000.0,86000000.0,000000.0
Total current liabilities,51000000.0,48000000.0,23000000.0,168000000.0,102000000.0
Long-term debt,209000000.0,153000000.0,287000000.0,110000000.0,354000000.0
Total debt,209000000.0,153000000.0,287000000.0,110000000.0,354000000.0
Deferred revenue,,,,,
Tax Liabilities,72000000.0,35000000.0,41000000.0,33000000.0,3000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,328000000.0,240000000.0,372000000.0,193000000.0,588000000.0
Total liabilities,380000000.0,288000000.0,395000000.0,360000000.0,691000000.0
Other comprehensive income,000000.0,000000.0,000000.0,8000000.0,8000000.0
Retained earnings (deficit),-1139000000.0,-1234000000.0,-1219000000.0,-1240000000.0,-1256000000.0
Total shareholders equity,1312000000.0,1208000000.0,1122000000.0,1094000000.0,1075000000.0
Investments,000000.0,000000.0,000000.0,000000.0,31000000.0
Net Debt,202000000,153000000,287000000,196000000,354000000
Other Assets,51000000,2000000,44000000,47000000,2000000
Other Liabilities,98000000,100000000,68000000,131000000,204000000
