Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,16302000.0,8578000.0,4585000.0,4003000.0
Revenue Growth,0.900442993704826,0.870883315158124,0.145390956782413,
Cost of Revenue,10550000.0,7066000.0,4306000.0,2556000.0
Gross Profit,5752000.0,1512000.0,279000.0,1232000.0
R&D Expenses,0.0,0.0,0.0,
SG&A Expense,13159000.0,21874000.0,12518000.0,11733000.0
Operating Expenses,13243000.0,23012000.0,17180000.0,13021000.0
Operating Income,-7491000.0,-21500000.0,-16901000.0,-10501000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,-6868000.0,-21500000.0,-16901000.0,-10501000.0
Income Tax Expense,0.0,0.0,-38000.0,-142000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,-6868000.0,-21500000.0,-16863000.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,-6868000.0,-21500000.0,-16863000.0,-10643000.0
EPS,-0.67,-2.09,-1.63,-1.03
EPS Diluted,-0.67,-2.09,-1.63,-1.03
Weighted Average Shs Out,10266613.0,10267000.0,10267000.0,10267000.0
Weighted Average Shs Out (Dil),10266613.0,10266613.0,,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.352840142314,0.1763,0.0609,0.3078
EBITDA Margin,-0.337075205496,-2.374,-3.554,
EBIT Margin,-0.45951417004,-2.5064,-3.6862,-2.2528
Profit Margin,-0.421298000245,-2.506,-3.678,
Free Cash Flow margin,-0.499509262667,-1.9677,-3.4868,
EBITDA,-5495000.0,-20362000.0,-16294000.0,
EBIT,-7491000.0,-21500000.0,-16901000.0,-9018000.0
Consolidated Income,-6868000.0,-21500000.0,-16863000.0,
Earnings Before Tax Margin,-0.421298000245,-2.5064,-3.6862,-2.6233
Net Profit Margin,-0.421298000245,-2.5064,-3.6779,
