Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30
Depreciation & Amortization,28873000.0,26376000.0,23904000.0,19869000.0,19607000.0,17889000.0,17447000.0,16779000.0,16135000.0
Stock-based compensation,5678000.0,5299000.0,3484000.0,3406000.0,3506000.0,3298000.0,2397000.0,593000.0,492000.0
Operating Cash Flow,-6748000.0,40200000.0,46754000.0,36832000.0,28064000.0,39306000.0,40564000.0,35552000.0,4162000.0
Capital Expenditure,24665000.0,25876000.0,33254000.0,33664000.0,33042000.0,-20782000.0,-14490000.0,-13591000.0,-25714000.0
Acquisitions and disposals,-43889000.0,-0.0,-2138000.0,-0.0,-0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-23431000.0,-9553000.0,-22325000.0,-12606000.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-68709000.0,-26214000.0,-35709000.0,-42590000.0,-36516000.0,-19991000.0,-13781000.0,-11305000.0,-26768000.0
Issuance (repayment) of debt,-26415000.0,1542000.0,-10000000.0,-0.0,-0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-23431000.0,-9553000.0,-22325000.0,-12606000.0,-65180000.0,0.0,0.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,79430000.0,-12603000.0,-22034000.0,-4300000.0,50172000.0,-11620000.0,-30617000.0,-29357000.0,-1468000.0
Effect of forex changes on cash,-1125000.0,490000.0,806000.0,-384000.0,-2800000.0,141000.0,283000.0,-1845000.0,6104000.0
Net cash flow / Change in cash,2848000.0,1873000.0,-10183000.0,-10442000.0,38920000.0,7836000.0,-3551000.0,-6955000.0,-17970000.0
Free Cash Flow,-31413000.0,14324000.0,13500000.0,3168000.0,-4978000.0,18524000.0,26074000.0,21961000.0,-21552000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,45.0536,45.0536,45.0536,45.0536
