Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,0.0,000000.0,0.0,000000.0,0.0,000000.0,2000.0,0000000.0,19000.0,0000000.0,7804000.0,944000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,-1,1,-1,1,-1,7.26694915254237,0.0
Cost of Revenue,7739000.0,,10257000.0,,1433000.0,,3404000.0,,-4102000.0,,-2498000.0,692000.0
Gross Profit,-7739000.0,000000.0,-10257000.0,000000.0,-1433000.0,000000.0,-3402000.0,0000000.0,4121000.0,0000000.0,10302000.0,252000.0
R&D Expenses,5517000.0,6000000.0,8333000.0,8000000.0,5935000.0,6000000.0,5640000.0,6000000.0,3571000.0,4000000.0,3400000.0,7853000.0
SG&A Expense,6606000.0,7000000.0,6427000.0,6000000.0,9789000.0,10000000.0,10725000.0,11000000.0,5448000.0,5000000.0,4607000.0,6452000.0
Operating Expenses,4384000.0,12000000.0,17003000.0,15000000.0,14291000.0,16000000.0,12961000.0,16000000.0,13121000.0,9000000.0,10908000.0,14305000.0
Operating Income,-12123000.0,-12000000.0,-27260000.0,-15000000.0,-15724000.0,-16000000.0,-16363000.0,-16000000.0,-9000000.0,-9000000.0,-606000.0,-14053000.0
Interest Expense,3655000.0,4000000.0,1555000.0,2000000.0,827000.0,1000000.0,3404000.0,3000000.0,305000.0,0000000.0,1199000.0,1271000.0
Earnings before Tax,0.0,-20000000.0,0.0,-38000000.0,0.0,-17000000.0,0.0,-24000000.0,0.0,-6000000.0,0.0,-15652000.0
Income Tax Expense,-1973000.0,-2000000.0,-4856000.0,-5000000.0,0.0,000000.0,0.0,000000.0,11000.0,0000000.0,2000.0,4000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,-17889000.0,-18000000.0,-32661000.0,-33000000.0,-17157000.0,-17000000.0,-23550000.0,-24000000.0,-5760000.0,-6000000.0,-2573000.0,-15656000.0
Preferred Dividends,864.0,,0.0,,0.0,,256000.0,,0.0,,0.0,0.0
Net Income Com,-17889000.0,-18000000.0,-32661000.0,-33000000.0,-17157000.0,-17000000.0,-23550000.0,-24000000.0,-5760000.0,-6000000.0,-2573000.0,-15656000.0
EPS,-2.11,-2.11,-9.58,-9.58,-0.9,-18.00,-1.46,-29.20,-0.94,-18.80,0.0,-0.23
EPS Diluted,-2.11,-2.11,-9.58,-9.58,-0.9,-18.00,-1.46,-29.20,-0.94,-18.80,0.0,-0.23
Weighted Average Shs Out,11755713.0,12000000.0,4240075.0,4000000.0,26741392.0,1000000.0,16742550.0,1000000.0,7088765.0,0000000.0,84458376.0,68313381.0
Weighted Average Shs Out (Dil),11755713.0,12000000.0,4240075.0,4000000.0,26741392.0,1000000.0,16742550.0,1000000.0,7088765.0,0000000.0,84458376.0,68313381.0
Dividend per Share,0.00136104037246,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.0,,0.0,,0.0,,-1701.0,,216.894736842,,1.32009226038,0.266949152542
EBITDA Margin,0.0,,0.0,,0.0,,-8040.0,,-457.473684211,,-0.00781650435674,-13.7987288136
EBIT Margin,0.0,,0.0,,0.0,,-8181.5,,-473.684210526,,-0.0776524859047,-14.8866525424
Profit Margin,0.0,,0.0,,0.0,,-11775.0,,-303.157894737,,-0.329702716556,-16.5847457627
Free Cash Flow margin,0.0,,0.0,,0.0,,-6943.5,,-203.578947368,,-0.684136340338,-14.8601694915
EBITDA,-8818000.0,-16000000.0,-26261000.0,-36000000.0,-15075000.0,-16000000.0,-16080000.0,-20000000.0,-8692000.0,-5000000.0,-61000.0,-13026000.0
EBIT,-12123000.0,-16000000,-27260000.0,-36000000,-15724000.0,-16000000,-16363000.0,-21000000,-9000000.0,-6000000,-606000.0,-14053000.0
Consolidated Income,-17889000.0,-18000000.0,-32661000.0,-33000000.0,-17157000.0,-17000000.0,-23550000.0,-24000000.0,-5760000.0,-6000000.0,-2573000.0,-15656000.0
Earnings Before Tax Margin,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,-16.5805084746
Net Profit Margin,0.0,,0.0,,0.0,,-11775.0,,-303.157894737,,-0.329702716556,-16.5847457627
