Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,338100000.0,275400000.0,188700000.0,144900000.0,121400000.0,93900000.0,73400000.0,55500000.0,36200000.0
Stock-based compensation,17500000.0,14700000.0,12300000.0,14400000.0,10300000.0,6000000.0,0.0,0.0,0.0
Operating Cash Flow,309300000.0,289500000.0,180600000.0,140200000.0,111100000.0,77400000.0,44500000.0,66000000.0,43500000.0
Capital Expenditure,182300000.0,20200000.0,0.0,398400000.0,0.0,0.0,-228300000.0,-117500000.0,-29300000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,-800000.0,0.0,0.0,-18300000.0,11600000.0,-11600000.0
Investing Cash flow,-1341500000.0,-1506800000.0,-729600000.0,-625600000.0,-284200000.0,-216700000.0,-252600000.0,-105800000.0,-40500000.0
Issuance (repayment) of debt,-1547400000.0,-474800000.0,-0.0,-3300000.0,-900000.0,-700000.0,218600000.0,43400000.0,5300000.0
Issuance (buybacks) of shares,635200000.0,554100000.0,434100000.0,798700000.0,319500000.0,211700000.0,0.0,0.0,0.0
Dividend payments,-181100000.0,-145700000.0,-114300000.0,-80800000.0,-50900000.0,-31000000.0,0.0,0.0,0.0
Financing Cash Flow,944700000.0,1354600000.0,549300000.0,463200000.0,60800000.0,275800000.0,224000000.0,35500000.0,1900000.0
Effect of forex changes on cash,-400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-87500000.0,137300000.0,300000.0,-22200000.0,-112300000.0,136500000.0,15900000.0,-4300000.0,4900000.0
Free Cash Flow,127000000.0,269300000.0,180600000.0,-258200000.0,111100000.0,77400000.0,-183800000.0,-51500000.0,14200000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,-0.3777,-0.3777,-0.3777
