Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,1336432000.0,1132927000.0,862980000.0,662719000.0,518020000.0,431929000.0,301253000.0,238447000.0
Revenue Growth,0.179627637085178,0.312807944564185,0.302180863986094,0.27933091386433,0.199317480419236,0.433774933361659,0.263396058662931,
Cost of Revenue,964841000.0,808901000.0,610532000.0,474426000.0,377968000.0,322241000.0,227210000.0,181221000.0
Gross Profit,371591000.0,324026000.0,252448000.0,188293000.0,140052000.0,109688000.0,74043000.0,57226000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,185850000.0,164453000.0,125472000.0,99375000.0,80678000.0,92703000.0,80440000.0,68884000.0
Operating Expenses,211269000.0,191310000.0,136731000.0,105639000.0,83515000.0,96610000.0,75939000.0,74356000.0
Operating Income,93217000.0,74266000.0,66050000.0,44952000.0,25586000.0,13078000.0,-1896000.0,-17130000.0
Interest Expense,20496000.0,17381000.0,6177000.0,3738000.0,3166000.0,2257000.0,1979000.0,6994000.0
Earnings before Tax,72186000.0,55820000.0,59610000.0,41930000.0,22587000.0,10256000.0,-1351000.0,-7536000.0
Income Tax Expense,17438000.0,14680000.0,21174000.0,15413000.0,8607000.0,4216000.0,555000.0,1449000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,598000.0,-2388000.0,1795000.0
Net Income,54748000.0,41140000.0,38436000.0,26517000.0,13932000.0,6040000.0,-1906000.0,-8985000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,6223000.0,5529000.0,-82608000.0
Net Income Com,54748000.0,41140000.0,38436000.0,26517000.0,13932000.0,-183000.0,-7435000.0,73623000.0
EPS,1.76,1.3,1.23,0.85,-0.2,-0.01,-0.37,3.78
EPS Diluted,1.75,1.3,1.23,0.85,-0.2,-0.01,-0.37,3.78
Weighted Average Shs Out,31107231.0,31639283.0,31301887.0,31298163.0,30106862.0,30601401.0,,
Weighted Average Shs Out (Dil),31229558.0,31756363.0,31363290.0,31334569.0,30106862.0,22033901.0,20351552.0,19499993.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.278047068613,0.286007836339,0.292530533732,0.284121927997,0.270360217752,0.2539,0.2458,0.24
EBITDA Margin,0.114563254995,0.115189239907,0.117341073953,0.103294156347,0.0786764989769,0.055,0.028,0.033
EBIT Margin,0.0697506494906,0.0655523259663,0.0765371155763,0.067829653292,0.0493919153701,0.029,0.0021,-0.0023
Profit Margin,0.0409657954913,0.0363130192854,0.0445386915108,0.0400124336257,0.0268947144898,0.0,-0.025,0.309
Free Cash Flow margin,0.0459439761993,0.0327505655704,0.0535968388607,0.0109277084254,0.0259179182271,0.0065,0.0061,-0.0565
EBITDA,153106000.0,130501000.0,101263000.0,68455000.0,40756000.0,23944000.0,8347000.0,7849000.0
EBIT,93217000.0,74266000.0,66050000.0,44952000.0,25586000.0,12513000.0,628000.0,-542000.0
Consolidated Income,54748000.0,41140000.0,38436000.0,26517000.0,13932000.0,6040000.0,-1906000.0,-8985000.0
Earnings Before Tax Margin,0.0540139715302,0.0492706061379,0.0690746019606,0.0632696512398,0.0436025636076,0.0237,-0.0045,-0.0316
Net Profit Margin,0.0409657954913,0.0363130192854,0.0445386915108,0.0400124336257,0.0268947144898,0.014,-0.0063,-0.0377
