Date,2018-12-29,2017-12-31,2016-12-31,2015-12-31
Revenue,778833000.0,639239000.0,818914000.0,468946000.0
Revenue Growth,0.218375286864537,-0.219406433398379,0.746286352799683,
Cost of Revenue,395705000.0,344638000.0,404953000.0,250245000.0
Gross Profit,383128000.0,294601000.0,413961000.0,218701000.0
R&D Expenses,10800000.0,0.0,0.0,0.0
SG&A Expense,280972000.0,230634000.0,325754000.0,90791000.0
Operating Expenses,291772000.0,230634000.0,325754000.0,90791000.0
Operating Income,102156000.0,63967000.0,88207000.0,127910000.0
Interest Expense,31280000.0,32607000.0,21680000.0,6075000.0
Earnings before Tax,69615000.0,32059000.0,64474000.0,115361000.0
Income Tax Expense,11852000.0,16658000.0,16497000.0,41139000.0
Net Income - Non-Controlling int,0.0,0.0,811000.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,57763000.0,15401000.0,47977000.0,74222000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,57763000.0,15401000.0,47977000.0,74222000.0
EPS,0.71,0.19,0.59,0.93
EPS Diluted,0.69,0.19,0.58,0.92
Weighted Average Shs Out,81777000.0,83647425.0,83647000.0,83647000.0
Weighted Average Shs Out (Dil),83519000.0,81479000.0,81097000.0,79775000.0
Dividend per Share,0.0302086950275,0.0,0.0,0.0
Gross Margin,0.491925740178,0.4609,0.5055,0.4664
EBITDA Margin,0.167376061364,0.134,0.119,0.275
EBIT Margin,0.131165474498,0.1012,0.1052,0.259
Profit Margin,0.0741660920891,0.024,0.059,0.158
Free Cash Flow margin,0.199282773072,0.1651,-0.0082,-0.0005
EBITDA,130358000.0,85435000.0,97824000.0,128967000.0
EBIT,102156000.0,64666000.0,86154000.0,121436000.0
Consolidated Income,57763000.0,15401000.0,48788000.0,74222000.0
Earnings Before Tax Margin,0.0893837318141,0.0502,0.0787,0.246
Net Profit Margin,0.0741660920891,0.0241,0.0586,0.1583
