Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,28811615.4822,46765741.8919,30324076.5432
SG&A Expense,15869145.9391,14455667.5676,14341748.1481
Operating Expenses,44680761.4213,61221409.4595,44665824.6914
Operating Income,-44680761.4213,-61221409.4595,-44665824.6914
Interest Expense,2995746.1929,1472871.6216,221932.0988
Earnings before Tax,-47342791.8782,-63447483.7838,-41631544.4444
Income Tax Expense,-6697182.7411,-11016329.7297,-6581816.0494
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-40645609.1371,-52431154.0541,-35049728.3951
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-40645609.1371,-52431154.0541,-35049728.3951
EPS,-2.2843,-3.027,-3.1111
EPS Diluted,-2.2843,-3.027,-3.1111
Weighted Average Shs Out,110390724.6193,117551204.0541,107392458.0247
Weighted Average Shs Out (Dil),110390724.6193,117551204.0541,107392458.0247
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-44299081.2183,-61925860.8108,-41368945.679
EBIT,-44347045.6853,-61974612.1622,-41409612.3457
Consolidated Income,-40645609.1371,-52431154.0541,-35049728.3951
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
