Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,72000.0,72000.0,1194000.0,20759000.0,7669000.0,19569000.0,12700000.0,13789000.0,8601000.0
Revenue Growth,0,-0.939698492462312,-0.94248277855388,1.70687182161951,-0.608104655322193,0.540866141732283,-0.0789759953586192,0.603185676084176,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13789000.0,8601000.0
R&D Expenses,33975000.0,53192000.0,64305000.0,56387000.0,41046000.0,29942000.0,20342000.0,17289000.0,20178000.0
SG&A Expense,12860000.0,17011000.0,18391000.0,19130000.0,11533000.0,7429000.0,4932000.0,3637000.0,3921000.0
Operating Expenses,46835000.0,70203000.0,82696000.0,75517000.0,52579000.0,37371000.0,25274000.0,20926000.0,24099000.0
Operating Income,-46763000.0,-70131000.0,-81502000.0,-54758000.0,-44910000.0,-17802000.0,-12574000.0,-7137000.0,-15498000.0
Interest Expense,2343000.0,2723000.0,1182000.0,52000.0,39000.0,36000.0,247000.0,388000.0,362000.0
Earnings before Tax,-48647000.0,-72102000.0,-81840000.0,-55766000.0,-56679000.0,-18691000.0,-17418000.0,-7396000.0,-15589000.0
Income Tax Expense,62000.0,-197000.0,-4000.0,-18000.0,1000.0,-23000.0,-10000.0,206000.0,-30000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-48709000.0,-71905000.0,-81836000.0,-55748000.0,-56680000.0,-18668000.0,-17408000.0,-7602000.0,-15559000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-48709000.0,-71905000.0,-81836000.0,-55748000.0,-56680000.0,-18668000.0,-17408000.0,-7602000.0,-15559000.0
EPS,-5.59,-0.96,-1.55,-1.08,-1.29,-0.49,-2.12,-1029.84,
EPS Diluted,-5.59,-0.96,-1.55,-1.08,-1.29,-0.49,-2.12,-1029.84,
Weighted Average Shs Out,8718563.0,75230762.0,52813474.0,51411353.0,44090165000.0,38479447000.0,8212538000.0,,
Weighted Average Shs Out (Dil),8718563.0,75230762.0,52813474.0,51411353.0,44090165000.0,38479447000.0,8212538000.0,7382.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
EBITDA Margin,-620.125,-943.833333333,-66.9112227806,-2.6320632015,-5.86999608815,-0.91501865195,-0.876771653543,-0.442,-1.713
EBIT Margin,-649.486111111,-974.041666667,-68.2596314908,-2.6377956549,-5.85604381275,-0.909704123869,-0.990078740157,-0.5082,-1.7704
Profit Margin,-676.513888889,-998.680555556,-68.5393634841,-2.68548581338,-7.39079410614,-0.953957790383,-1.37070866142,-0.551,-1.809
Free Cash Flow margin,-601.319444444,-820.5,-48.4045226131,-2.46745989691,-5.3013430695,-1.48857887475,-0.777322834646,-1.1263,1.2118
EBITDA,-44649000.0,-67956000.0,-79892000.0,-54639000.0,-45017000.0,-17906000.0,-11135000.0,-6097000.0,-14733000.0
EBIT,-46763000.0,-70131000.0,-81502000.0,-54758000.0,-44910000.0,-17802000.0,-12574000.0,-7008000.0,-15227000.0
Consolidated Income,-48709000.0,-71905000.0,-81836000.0,-55748000.0,-56680000.0,-18668000.0,-17408000.0,-7602000.0,-15559000.0
Earnings Before Tax Margin,-675.652777778,-1001.41666667,-68.5427135678,-2.68635290717,-7.39066371104,-0.955133118708,-1.37149606299,-0.5364,-1.8125
Net Profit Margin,-676.513888889,-998.680555556,-68.5393634841,-2.68548581338,-7.39079410614,-0.953957790383,-1.37070866142,-0.5513,-1.809
