Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,477294000.0,308217000.0,202926000.0,113836000.0,44548000.0
Revenue Growth,0.54856480985799,0.518864019396233,0.782617098281739,1.5553560204723,
Cost of Revenue,114098000.0,66230000.0,39876000.0,0.0,0.0
Gross Profit,363196000.0,241987000.0,163050000.0,113836000.0,44548000.0
R&D Expenses,83892000.0,52806000.0,27313000.0,12819000.0,7250000.0
SG&A Expense,171981000.0,119825000.0,78219000.0,40070000.0,23975000.0
Operating Expenses,255873000.0,172631000.0,105532000.0,75856000.0,43784000.0
Operating Income,107323000.0,69356000.0,57518000.0,37980000.0,764000.0
Interest Expense,1550000.0,1791000.0,3075000.0,1141000.0,843000.0
Earnings before Tax,105737000.0,63625000.0,43834000.0,22690000.0,-948000.0
Income Tax Expense,17597000.0,12827000.0,23352000.0,13926000.0,-948000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,7165000.0,5000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,88140000.0,50798000.0,20482000.0,8764000.0,0.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,88140000.0,50798000.0,20482000.0,8764000.0,0.0
EPS,2.08,1.26,-1.46,0.85,0.0
EPS Diluted,1.92,1.15,-1.46,0.39,0.0
Weighted Average Shs Out,42442000.0,40262000.0,18280000.0,38000000.0,
Weighted Average Shs Out (Dil),45793000.0,44056000.0,18280000.0,10290000.0,10233000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.760948178691,0.785118925952,0.803494870051,1.0,1.0
EBITDA Margin,0.249626016669,0.248412644338,0.302159407863,0.225,0.013
EBIT Margin,0.224857215888,0.225023279053,0.283443225609,0.2093,-0.0024
Profit Margin,0.184666054884,0.164812453564,0.10093334516,0.077,0.0
Free Cash Flow margin,0.139972427896,0.0685036840927,0.335821925234,-0.382,-0.3704
EBITDA,119145000.0,76565000.0,61316000.0,25659000.0,575000.0
EBIT,107323000.0,69356000.0,57518000.0,23831000.0,-105000.0
Consolidated Income,88140000.0,50798000.0,20482000.0,15929000.0,5000.0
Earnings Before Tax Margin,0.221534316375,0.206429236544,0.216009776963,0.1993,-0.0213
Net Profit Margin,0.184666054884,0.164812453564,0.10093334516,0.077,0.0
