Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,405860000.0,378275000.0,318352000.0,265870000.0
Revenue Growth,0.0729231379287555,0.188228753078354,0.197397224207319,
Cost of Revenue,224413000.0,198230000.0,168844000.0,141060000.0
Gross Profit,181447000.0,180045000.0,149508000.0,124810000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,126768000.0,160569000.0,71420000.0,45251000.0
Operating Expenses,126768000.0,160569000.0,98438000.0,45251000.0
Operating Income,54679000.0,18827000.0,51070000.0,79559000.0
Interest Expense,26370000.0,25079000.0,10836000.0,7682000.0
Earnings before Tax,31261000.0,-9561000.0,31368000.0,73472000.0
Income Tax Expense,1943000.0,-981000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,4052000.0,-15208000.0,31368000.0,73472000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,4052000.0,-15208000.0,31368000.0,73472000.0
EPS,0.09,-1.88,0.16,0.37
EPS Diluted,0.09,-1.88,0.15,0.37
Weighted Average Shs Out,45682000.0,8073908.0,31000000.0,31000000.0
Weighted Average Shs Out (Dil),45753000.0,8073908.0,199047000.0,196773458.0
Dividend per Share,0.0619631499574,0.0622994465629,0.0,0.0
Gross Margin,0.447067954467,0.475963254246,0.4696,0.4694
EBITDA Margin,0.407647957424,0.288758178574,0.342,0.513
EBIT Margin,0.134723796383,0.0497706694865,0.1326,0.3052
Profit Margin,0.00998373823486,-0.0402035556143,0.099,0.276
Free Cash Flow margin,-0.239476666831,-0.680615954002,-0.3802,-0.2258
EBITDA,165448000.0,109230000.0,108795000.0,136509000.0
EBIT,54679000.0,18827000.0,42204000.0,81154000.0
Consolidated Income,4052000.0,-15208000.0,31368000.0,73472000.0
Earnings Before Tax Margin,0.0770240969793,-0.0252752627057,0.0985,0.2763
Net Profit Margin,0.00998373823486,-0.0402035556143,0.0985,0.2763
