Date,2019-02-01,2018-02-02,2017-02-03,2016-01-29
Cash and cash equivalents,701733000.0,73012000.0,133873000.0,69862000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,701733000.0,73012000.0,133873000.0,69862000.0
Receivables,308492000.0,241773000.0,145372000.0,52230000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,1067486000.0,366734000.0,328689000.0,156288000.0
Property Plant & Equipment Net,27879000.0,31985000.0,28991000.0,18708000.0
Goodwill and Intangible Assets,714906000.0,722877000.0,734038000.0,52898000.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,258000.0,463000.0,360000.0,
Total non-current assets,782982000.0,786663000.0,787556000.0,
Total assets,1850468000.0,1153397000.0,1116245000.0,934355000.0
Payables,18421000.0,17214000.0,4622000.0,10583000.0
Short-term debt,4373000.0,0.0,0.0,0.0
Total current liabilities,485975000.0,360114000.0,279536000.0,554352000.0
Long-term debt,0.0,20000000.0,0.0,0.0
Total debt,4373000.0,20000000.0,0.0,
Deferred revenue,376985000.0,317467000.0,242632000.0,
Tax Liabilities,1232000.0,2175000.0,7691000.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,99015000.0,85484000.0,79026000.0,
Total liabilities,585707000.0,445598000.0,358562000.0,632604000.0
Other comprehensive income,2542676000,5554000.0,6981000.0,
Retained earnings (deficit),-1284503000.0,-1142600000.0,-979085000.0,-746548000.0
Total shareholders equity,1264761000.0,-541240000.0,-491355000.0,-295067000.0
Investments,0.0,0.0,0.0,-1583000.0
Net Debt,-697360000.0,-53012000.0,-133873000.0,
Other Assets,0.0,51949000.0,49444000.0,
Other Liabilities,717000.0,342900000.0,274914000.0,543769000.0
