Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,55165000.0,43799000.0,166761000.0,173837000.0,159487000.0,131796000.0,105190000.0,90301000.0
Revenue Growth,0.259503641635654,-0.737354657263989,-0.0407047981730011,0.0899759855035207,0.210105010774227,0.25293278828786,0.164881894995626,
Cost of Revenue,6844000.0,3448000.0,90488000.0,99266000.0,101673000.0,77925000.0,61317000.0,58502000.0
Gross Profit,48321000.0,40351000.0,76273000.0,74571000.0,57814000.0,53871000.0,43873000.0,31799000.0
R&D Expenses,9925000.0,8586000.0,21045000.0,20171000.0,16992000.0,11637000.0,8144000.0,5900000.0
SG&A Expense,45611000.0,48270000.0,65371000.0,66158000.0,57335000.0,49446000.0,45866000.0,39709000.0
Operating Expenses,59447000.0,61590000.0,96852000.0,117338000.0,81002000.0,67393000.0,60002000.0,51697000.0
Operating Income,-11126000.0,-21239000.0,-20579000.0,-42767000.0,-23188000.0,-13522000.0,-16129000.0,-19898000.0
Interest Expense,89000.0,268000.0,129000.0,10000.0,4000.0,127000.0,227000.0,321000.0
Earnings before Tax,-9240000.0,-20047000.0,-20831000.0,-42747000.0,-23146000.0,-13310000.0,-16364000.0,-20802000.0
Income Tax Expense,-10000.0,-347000.0,116000.0,483000.0,343000.0,206000.0,280000.0,223000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-9366000.0,2227000.0,-20947000.0,-43230000.0,-23489000.0,-13516000.0,-16644000.0,-21025000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-9366000.0,2227000.0,-20947000.0,-43230000.0,-23489000.0,-13516000.0,-16644000.0,-21025000.0
EPS,-0.18,0.04,-0.4,-0.84,-0.46,-1.02,-2.22,-3.02
EPS Diluted,-0.18,0.04,-0.4,-0.84,-0.46,-1.02,-2.22,-3.02
Weighted Average Shs Out,51764506.0,50511366.0,52279738.0,51684397.0,50637541.0,28761700.0,,
Weighted Average Shs Out (Dil),51764506.0,50511366.0,52279738.0,51684397.0,50637541.0,28761700.0,7499986.0,6952952.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.875935828877,0.921276741478,0.457379123416,0.42897081749,0.362499764871,0.408745333698,0.4171,0.3521
EBITDA Margin,-0.134523701622,-0.307746752209,-0.0683972871355,-0.198018833735,-0.103538219416,-0.05472093235,-0.096,-0.159
EBIT Margin,-0.201685851536,-0.484919747026,-0.123404153249,-0.246017821292,-0.145391160408,-0.102597954414,-0.1534,-0.2268
Profit Margin,-0.169781564398,0.050845909724,-0.125610904228,-0.24868123587,-0.147278461567,-0.102552429512,-0.158,-0.233
Free Cash Flow margin,-0.0177648871567,-0.250553665609,-0.0599840490283,-0.0902627173732,-0.0941142538263,-0.0138319827612,-0.0595,-0.2163
EBITDA,-7421000.0,-13479000.0,-11406000.0,-34423000.0,-16513000.0,-7212000.0,-10145000.0,-14393000.0
EBIT,-11126000.0,-21239000.0,-20579000.0,-42767000.0,-23188000.0,-13522000.0,-16137000.0,-20481000.0
Consolidated Income,-9366000.0,2227000.0,-20947000.0,-43230000.0,-23489000.0,-13516000.0,-16644000.0,-21025000.0
Earnings Before Tax Margin,-0.167497507478,-0.457704513802,-0.124915297941,-0.245902770987,-0.14512781606,-0.100989407873,-0.1556,-0.2304
Net Profit Margin,-0.169781564398,0.050845909724,-0.125610904228,-0.24868123587,-0.147278461567,-0.102552429512,-0.1582,-0.2328
