Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,46686.0,51268.0,69673.0,0.0
Stock-based compensation,3431862.0,649409.0,488326.0,0.0
Operating Cash Flow,-5808046.0,-18883535.0,-15718144.0,-21734.0
Capital Expenditure,-37912.0,-8896.0,-113297.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,50000.0,0.0,0.0
Investing Cash flow,-37912.0,41104.0,-113297.0,0.0
Issuance (repayment) of debt,0.0,297354.0,12277956.0,35000.0
Issuance (buybacks) of shares,48195859.0,37199492.0,18968.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,48195859.0,37496846.0,12296924.0,35000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,42349901.0,18654415.0,-3534517.0,13266.0
Free Cash Flow,-5845958.0,-18892431.0,-15831441.0,-21734.0
Net Cash/Marketcap,0.908,0.1578,0.178,0.178
