Date,2019-05-26,2018-05-27,2017-05-28,2016-05-29,2015-05-31,2014-05-25,2013-05-26,2012-05-27,2011-05-29,2010-05-30,2009-05-31
Depreciation & Amortization,15230000.0,12412000.0,10677000.0,9395000.0,7090000.0,7114000.0,7295000.0,5621000.0,5313000.0,3364000.0,3139000.0
Stock-based compensation,3560000.0,4403000.0,3964000.0,3465000.0,1577000.0,1356000.0,1695000.0,1872000.0,1187000.0,499000.0,-965000.0
Operating Cash Flow,16020000.0,19779000.0,29327000.0,21784000.0,26155000.0,21045000.0,21230000.0,22181000.0,14469000.0,7483000.0,9435000.0
Capital Expenditure,44734000.0,33590000.0,22592000.0,40867000.0,17511000.0,14886000.0,8877000.0,5371000.0,-6684000.0,-5192000.0,-4576000.0
Acquisitions and disposals,-59872000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-39682000.0,-7000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,-18000000.0,-1417000.0,-4959000.0,23118000.0,-22703000.0,2077000.0,-7754000.0
Investing Cash flow,-96797000.0,-35589000.0,-25011000.0,-41590000.0,-34440000.0,377000.0,-10422000.0,-44073000.0,-29387000.0,-42797000.0,-12337000.0
Issuance (repayment) of debt,-5092000.0,-5076000.0,-57236000.0,-14652000.0,-6867000.0,-5933000.0,-7012000.0,-4329000.0,-3940000.0,19613000.0,0.0
Issuance (buybacks) of shares,-753000.0,-2843000.0,-4703000.0,-9572000.0,-14005000.0,-11945000.0,-10302000.0,-4945000.0,-1058000.0,379000.0,379000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Financing Cash Flow,79026000.0,13292000.0,-8801000.0,15573000.0,8169000.0,-7179000.0,-19267000.0,35934000.0,-4764000.0,19672000.0,1965000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-1751000.0,-2518000.0,-4485000.0,-4233000.0,-116000.0,14243000.0,-8459000.0,14042000.0,-19682000.0,-15642000.0,-937000.0
Free Cash Flow,-28714000.0,-13811000.0,6735000.0,-19083000.0,8644000.0,6159000.0,12353000.0,16810000.0,7785000.0,2291000.0,4859000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1085,0.1539,0.3729
