Date,2018-12-30,2017-12-31,2017-01-01,2015-12-27,2014-12-28
Depreciation & Amortization,4861000.0,2669000.0,1278000.0,987000.0,875000.0
Stock-based compensation,17289000.0,10683000.0,3065000.0,1202000.0,567000.0
Operating Cash Flow,24820000.0,6629000.0,2316000.0,-12077000.0,-17851000.0
Capital Expenditure,-6832000.0,-8970000.0,-2724000.0,-1761000.0,-1257000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-4133000.0,-94666000.0,0.0,0.0,0.0
Investing Cash flow,-10965000.0,-103636000.0,-2783000.0,-1702000.0,-1257000.0
Issuance (repayment) of debt,-3943000.0,-2406000.0,-12000.0,-111000.0,15063000.0
Issuance (buybacks) of shares,8418000.0,7579000.0,98674000.0,164000.0,128000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,888000.0,4281000.0,98662000.0,14309000.0,20566000.0
Effect of forex changes on cash,-294000.0,113000.0,0.0,0.0,0.0
Net cash flow / Change in cash,14449000.0,-92613000.0,98195000.0,530000.0,1458000.0
Free Cash Flow,17988000.0,-2341000.0,-408000.0,-13838000.0,-19108000.0
Net Cash/Marketcap,0.2537,0.2676,0.1843,0.1843,0.1843
