Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,23849000.0,17458000.0,9183000.0,22142000.0,28526000.0,9845000.0
Short-term investments,0.0,0.0,0.0,20524000.0,0.0,0.0
Cash and short-term investments,23849000.0,17458000.0,9183000.0,42666000.0,28526000.0,9845000.0
Receivables,4599000.0,2863000.0,634000.0,878000.0,473000.0,160000.0
Inventories,2508000.0,2103000.0,1545000.0,1329000.0,1621000.0,2464000.0
Total current assets,2122000.0,1603000.0,1203000.0,1675000.0,1744000.0,1805000.0
Property Plant & Equipment Net,1779000.0,1452000.0,982000.0,1382000.0,1284000.0,1437000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,136000.0,136000.0,145000.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,11167000.0,517000.0,181000.0,3821000.0,8193000.0,3152000.0
Total assets,33525000.0,24566000.0,13013000.0,47139000.0,32836000.0,14768000.0
Payables,3591000.0,2416000.0,2463000.0,1538000.0,2005000.0,315000.0
Short-term debt,1067000.0,49000.0,3755000.0,4033000.0,1517000.0,0.0
Total current liabilities,8612000.0,6534000.0,8762000.0,7471000.0,4861000.0,1576000.0
Long-term debt,10820000.0,102000.0,0.0,3673000.0,7594000.0,0.0
Total debt,11887000.0,151000.0,3755000.0,7706000.0,9111000.0,0.0
Deferred revenue,947000.0,681000.0,879000.0,807000.0,733000.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,93000.0,0.0,0.0,0.0,0.0
Total non-current liabilities,11167000.0,517000.0,181000.0,3821000.0,8193000.0,3152000.0
Total liabilities,19779000.0,7051000.0,8943000.0,11292000.0,13054000.0,4728000.0
Other comprehensive income,0.0,0.0,0.0,-14000.0,0.0,0.0
Retained earnings (deficit),-215390000.0,-180841000.0,-146718000.0,-113640000.0,-84877000.0,-60336000.0
Total shareholders equity,-9206000.0,17515000.0,4070000.0,35847000.0,19782000.0,10040000.0
Investments,0.0,0.0,0.0,20660000.0,136000.0,145000.0
Net Debt,-11962000.0,-17307000.0,-5428000.0,-34960000.0,-19415000.0,-9845000.0
Other Assets,447000.0,539000.0,448000.0,591000.0,472000.0,494000.0
Other Liabilities,3954000.0,4069000.0,2544000.0,1900000.0,1339000.0,1261000.0
