Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,728200000.0,1133700000.0,1193200000.0,1188700000.0,1220400000.0,1262800000.0,1209800000.0
Revenue Growth,-0.357678398165299,-0.0498659068052296,0.00378564818709515,-0.0259750901343822,-0.0335761799176433,0.0438088940320714,
Cost of Revenue,585000000.0,963600000.0,963100000.0,993000000.0,1010700000.0,1054000000.0,958700000.0
Gross Profit,143200000.0,170100000.0,230100000.0,195700000.0,209700000.0,208800000.0,251100000.0
R&D Expenses,0.0,0.0,12700000.0,0.0,0.0,0.0,0.0
SG&A Expense,160600000.0,204600000.0,211200000.0,209700000.0,177100000.0,168200000.0,167500000.0
Operating Expenses,160600000.0,204600000.0,223900000.0,209700000.0,187900000.0,168200000.0,167500000.0
Operating Income,-17400000.0,-47000000.0,18900000.0,-14000000.0,21800000.0,40600000.0,83600000.0
Interest Expense,4800000.0,2800000.0,1500000.0,0.0,0.0,0.0,0.0
Earnings before Tax,-25100000.0,-50000000.0,11600000.0,22300000.0,-22600000.0,5300000.0,55100000.0
Income Tax Expense,-6000000.0,-8200000.0,4100000.0,-7300000.0,7900000.0,14100000.0,31600000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,-39900000.0,40000000.0,35700000.0,28400000.0
Net Income,-163000000.0,-41800000.0,9200000.0,29600000.0,-30500000.0,-8800000.0,23500000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-163000000.0,-41800000.0,9200000.0,29600000.0,-30500000.0,-8800000.0,23500000.0
EPS,-6.27,-1.54,0.33,1.07,-1.1,,
EPS Diluted,-6.27,-1.54,0.33,1.07,-1.1,,
Weighted Average Shs Out,25968409.0,27113979.0,27865337.0,27742312.0,27742312.0,,
Weighted Average Shs Out (Dil),25968409.0,27113979.0,28077484.0,27742312.0,27742312.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.196649272178,0.15003969304,0.192842775729,0.1646,0.1718,0.1653,0.2076
EBITDA Margin,0.052595440813,0.0279615418541,0.0548944016091,0.051,0.024,0.039,0.08
EBIT Margin,-0.0238945344686,-0.0414571756197,0.0158397586322,0.0188,-0.0185,0.0042,0.0455
Profit Margin,-0.223839604504,-0.0368704242745,0.0077103586993,0.025,-0.025,-0.007,0.019
Free Cash Flow margin,0.037352375721,0.0159654229514,0.013744552464,-0.0076,-0.0574,-0.0048,0.0079
EBITDA,38300000.0,31700000.0,65500000.0,60400000.0,29500000.0,49000000.0,96700000.0
EBIT,-17400000.0,-47000000.0,18900000.0,22300000.0,-22600000.0,5300000.0,55100000.0
Consolidated Income,-163000000.0,-41800000.0,9200000.0,29600000.0,-30500000.0,-8800000.0,23500000.0
Earnings Before Tax Margin,-0.0344685525954,-0.0441033783188,0.00972175662085,0.0188,-0.0185,0.0042,0.0455
Net Profit Margin,-0.223839604504,-0.0368704242745,0.0077103586993,0.0249,-0.025,-0.007,0.0194
