Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,46859000.0,31530000.0,36641000.0,31309000.0,7035000.0
Short-term investments,108947000.0,137522000.0,137777000.0,163028000.0,0.0
Cash and short-term investments,155806000.0,169052000.0,174418000.0,194337000.0,7035000.0
Receivables,201000.0,122000.0,339000.0,411000.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,162481000.0,171790000.0,178786000.0,195894000.0,8358000.0
Property Plant & Equipment Net,12771000.0,10283000.0,7893000.0,3234000.0,2804000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,628000.0,1100000.0,1360000.0,30008000.0,0.0
Tax assets,1687000.0,1611000.0,2531000.0,867000.0,0.0
Total non-current assets,14548000.0,12687000.0,10780000.0,33563000.0,3139000.0
Total assets,177029000.0,184477000.0,189566000.0,229457000.0,11497000.0
Payables,1038000.0,1020000.0,550000.0,612000.0,1554000.0
Short-term debt,92199000.0,0.0,0.0,0.0,0.0
Total current liabilities,31673000.0,15897000.0,13802000.0,23931000.0,2474000.0
Long-term debt,5710000.0,5337000.0,4999000.0,1015000.0,0.0
Total debt,97909000.0,5337000.0,4999000.0,1015000.0,0.0
Deferred revenue,20847000.0,3380000.0,6764000.0,19589000.0,0.0
Tax Liabilities,0.0,0.0,200000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,104620000.0,34529000.0,39842000.0,36452000.0,7874000.0
Total liabilities,130583000.0,50426000.0,53644000.0,60383000.0,10348000.0
Other comprehensive income,315598000,295019000,225963000,219122000,0.0
Retained earnings (deficit),-269051000.0,-160713000.0,-90015000.0,-49822000.0,-20831000.0
Total shareholders equity,46446000.0,134051000.0,135922000.0,169074000.0,-20830000.0
Investments,109575000.0,138622000.0,139137000.0,193036000.0,0.0
Net Debt,51050000.0,-26193000.0,-31642000.0,-30294000.0,-7035000.0
Other Assets,0.0,0.0,0.0,0.0,1323000.0
Other Liabilities,0.0,0.0,0.0,0.0,920000.0
