Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,0.0,3888000.0,5205000.0,4628000.0,6085000.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,6085000.0,0.0
R&D Expenses,64600000.0,36719000.0,22815000.0,18143000.0,11453000.0,6830000.0
SG&A Expense,15734000.0,12632000.0,10066000.0,8391000.0,5947000.0,2074000.0
Operating Expenses,80334000.0,49351000.0,32881000.0,26534000.0,17400000.0,8904000.0
Operating Income,-80334000.0,-45463000.0,-27676000.0,-21906000.0,-11315000.0,-8904000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,0.0,0.0,0.0,0.0,-11295000.0,-10347000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-78254000.0,-44348000.0,-27236000.0,-21698000.0,-11295000.0,-10347000.0
Preferred Dividends,0.0,0.0,0.0,0.0,228000.0,0.0
Net Income Com,-78254000.0,-44348000.0,-27236000.0,-21698000.0,-11523000.0,-10347000.0
EPS,-2.45,-2.13,-1.8,-2.22,-19.21,0.0
EPS Diluted,-2.45,-2.13,-1.8,-2.22,-19.21,0.0
Weighted Average Shs Out,31949633.0,20822560.0,15128192.0,9791728.0,11430000.0,
Weighted Average Shs Out (Dil),31949633.0,20822560.0,15128192.0,9791728.0,599788.0,165000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,1.0,0.0
EBITDA Margin,0.0,-11.4652777778,-5.25494716619,-4.67826274849,-1.842,
EBIT Margin,0.0,-11.6931584362,-5.3171950048,-4.73336214347,-1.8562,0.0
Profit Margin,0.0,-11.4063786008,-5.23266090298,-4.68841832325,-1.894,
Free Cash Flow margin,0.0,-8.38863168724,-4.84803073967,-4.11668107174,-1.8389,0.0
EBITDA,-79098000.0,-44577000.0,-27352000.0,-21651000.0,-11206000.0,-10328000.0
EBIT,-80334000.0,-45463000.0,-27676000.0,-21906000.0,-11295000.0,-10347000.0
Consolidated Income,-78254000.0,-44348000.0,-27236000.0,-21698000.0,-11295000.0,-10347000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,-1.8562,0.0
Net Profit Margin,0.0,-11.4063786008,-5.23266090298,-4.68841832325,-1.8562,0.0
