Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,12434000.0,291000.0,634000.0,519000.0,1549000.0,976000.0
Revenue Growth,41.7285223367698,-0.541009463722397,0.221579961464355,-0.66494512588767,0.587090163934426,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,1549000.0,976000.0
R&D Expenses,23035000.0,39640000.0,44953000.0,27237000.0,18729000.0,25434000.0
SG&A Expense,9223000.0,11333000.0,9906000.0,9077000.0,11717000.0,11375000.0
Operating Expenses,32258000.0,50973000.0,55654000.0,38661000.0,30446000.0,36809000.0
Operating Income,-19824000.0,-50682000.0,-55020000.0,-38142000.0,-28897000.0,-35833000.0
Interest Expense,3290000.0,3092000.0,398000.0,68000.0,6013000.0,11822000.0
Earnings before Tax,-23645000.0,-53847000.0,-55353000.0,-41107000.0,-36101000.0,-48203000.0
Income Tax Expense,200000.0,800000.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-7911000.0,-16144000.0,-16352000.0,-27498000.0,-36101000.0,-48203000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-7911000.0,-16144000.0,-16352000.0,-27498000.0,-36101000.0,-48203000.0
EPS,-0.69,-1.67,-1.71,-3.32,,
EPS Diluted,-0.69,-1.67,-1.71,-3.32,,
Weighted Average Shs Out,12449236.0,9693254.0,9545527.0,8276520.0,,
Weighted Average Shs Out (Dil),12449236.0,9693254.0,9545527.0,8276520.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,1.0,1.0
EBITDA Margin,-1.49525494612,-169.951890034,-86.1214511041,-72.4739884393,-18.866,-36.163
EBIT Margin,-1.5943381052,-174.164948454,-86.7823343849,-73.4913294798,-19.4241,-37.2756
Profit Margin,-0.636239343735,-55.4776632302,-25.7917981073,-52.9826589595,-23.306,-49.388
Free Cash Flow margin,-2.16028631173,-153.323024055,-76.1766561514,-71.387283237,-19.8915,-42.8945
EBITDA,-18592000.0,-49456000.0,-54601000.0,-37614000.0,-29224000.0,-35295000.0
EBIT,-19824000.0,-50682000.0,-55020000.0,-38142000.0,-30088000.0,-36381000.0
Consolidated Income,-7911000.0,-16144000.0,-16352000.0,-27498000.0,-36101000.0,-48203000.0
Earnings Before Tax Margin,-1.9016406627,-185.041237113,-87.3075709779,-79.204238921,-23.306,-49.3883
Net Profit Margin,-0.636239343735,-55.4776632302,-25.7917981073,-52.9826589595,-23.306,-49.3883
