Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,92008000.0,71953000.0,65085000.0,49503000.0,38190000.0,21884000.0,11628000.0,2645000.0
Revenue Growth,0.27872361124623,0.105523546131981,0.314768801890794,0.296229379418696,0.745110583074392,0.882008943928449,3.39621928166352,
Cost of Revenue,33078000.0,28195000.0,25462000.0,21497000.0,16606000.0,12607000.0,7584000.0,2925000.0
Gross Profit,58930000.0,43758000.0,39623000.0,28006000.0,21584000.0,9277000.0,4044000.0,-280000.0
R&D Expenses,14820000.0,13881000.0,15324000.0,12796000.0,9804000.0,7810000.0,6608000.0,6680000.0
SG&A Expense,65276000.0,55348000.0,52035000.0,47876000.0,40786000.0,24640000.0,16365000.0,8306000.0
Operating Expenses,114241000.0,98491000.0,93888000.0,82969000.0,67196000.0,45057000.0,22973000.0,14986000.0
Operating Income,-22233000.0,-26538000.0,-28803000.0,-33466000.0,-29006000.0,-23173000.0,-18929000.0,-15266000.0
Interest Expense,1963000.0,4941000.0,2757000.0,378000.0,439000.0,233000.0,0.0,0.0
Earnings before Tax,-23000000.0,-31000000.0,-31400000.0,-33704000.0,-29400000.0,-25600000.0,-18649000.0,-14445000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-22999000.0,-31003000.0,-31358000.0,-33704000.0,-29373000.0,-25580000.0,-18649000.0,-14445000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-22999000.0,-31003000.0,-31358000.0,-33704000.0,-29373000.0,-25580000.0,-18649000.0,-14445000.0
EPS,-0.62,-0.91,-1.09,-1.3,-1.36,-6.15,-28.68,-24.9
EPS Diluted,-0.62,-0.91,-1.09,-1.3,-1.36,-6.15,-28.68,-24.9
Weighted Average Shs Out,37020246.0,33925617.0,28830472.0,25994193.0,21639374.0,4158664.0,,
Weighted Average Shs Out (Dil),37020246.0,33925617.0,28830472.0,25994193.0,21639374.0,4158664.0,650333.0,580061.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.640487783671,0.608146984837,0.608788507337,0.565743490294,0.565174129353,0.423917016999,0.3478,-0.1059
EBITDA Margin,-0.198689244414,-0.308882186983,-0.385941461166,-0.629578005373,-0.726211050013,-1.01069274356,-1.543,-5.23
EBIT Margin,-0.241642031128,-0.368824093505,-0.442544365061,-0.67603983597,-0.759518198481,-1.05890148053,-1.6038,-5.4612
Profit Margin,-0.24996739414,-0.430878490125,-0.481800722133,-0.680847625396,-0.769128043991,-1.16889051362,-1.604,-5.461
Free Cash Flow margin,-0.167322406747,-0.356760663211,-0.494614734578,-0.669252368543,-0.776538360827,-0.936346188997,-0.7421,-5.2174
EBITDA,-18281000.0,-22225000.0,-25119000.0,-31166000.0,-27734000.0,-22118000.0,-17943000.0,-13834000.0
EBIT,-22233000.0,-26538000.0,-28803000.0,-33466000.0,-29006000.0,-23173000.0,-18649000.0,-14445000.0
Consolidated Income,-22999000.0,-31003000.0,-31358000.0,-33704000.0,-29373000.0,-25580000.0,-18649000.0,-14445000.0
Earnings Before Tax Margin,-0.24997826276,-0.430836796242,-0.482446032112,-0.680847625396,-0.76983503535,-1.16980442332,-1.6038,-5.4612
Net Profit Margin,-0.24996739414,-0.430878490125,-0.481800722133,-0.680847625396,-0.769128043991,-1.16889051362,-1.6038,-5.4612
