Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,5617000.0,224000.0,-2199000.0,-3417000.0,532000.0,4000.0
Stock-based compensation,33817000.0,23100000.0,16784000.0,10251000.0,10101000.0,1713000.0
Operating Cash Flow,-179772000.0,-87502000.0,-60025000.0,-37156000.0,-16628000.0,-5966000.0
Capital Expenditure,35925000.0,20232000.0,3020000.0,290000.0,46000.0,-3000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-196289000.0,98709000.0,83741000.0,-220127000.0,-83363000.0,-3000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Issuance (buybacks) of shares,-13112000.0,-60067000.0,-47968000.0,239688000.0,34558000.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,357536000.0,20048000.0,506000.0,259226000.0,70273000.0,53377000.0
Effect of forex changes on cash,0.0,0.0,0.0,-94000.0,0.0,0.0
Net cash flow / Change in cash,62092000.0,31255000.0,24222000.0,1849000.0,-29718000.0,47408000.0
Free Cash Flow,-215697000.0,-107734000.0,-63045000.0,-37446000.0,-16674000.0,-5969000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.2402
